Accession,Symbol.1,BioFraction,Channel,Genotype,Mixture,Subject,Residuals,Symbol
Q8BNJ6,Neto2,0.822695453163096,0,0,0.0346375173820298,0.0124933900807302,0.130173639374144,Neto2
Q8BNN1,Spata2l,0.926676030675229,0,0,0,0,0.073323969324771,Spata2l
Q8BNU0,Armc6,0.938892209504832,0,0,0.00188701648639249,0,0.0592207740087757,Armc6
Q8BNV1,Trmt2a,0.977701131764714,0,0,0.00133116175177476,0,0.0209677064835113,Trmt2a
Q8BNW9,Kbtbd11,0.897236443667302,0.000924218729513646,2.17338189272922e-10,0.00453855221065164,0.0499652620289688,0.0473355231462255,Kbtbd11
Q8BNY6,Ncs1,0.861310980532597,0,0,0,0.0270949243013859,0.111594095166018,Ncs1
Q8BP00,Iqcb1,0.809134337197874,0.0140976441248299,0,0,0.0345854844448391,0.142182534232457,Iqcb1
Q8BP40,Acp6,0.933202794336473,0,1.61640772397734e-11,0.0100231760300809,0.016336633203351,0.040437396413931,Acp6
Q8BP47,Nars,0.826728560397729,0,0.00118583434572006,0.0104581827973978,0.00125669347972912,0.160370728979424,Nars
Q8BP48,Metap1,0.90651531529518,0,0.00286025042123457,0,0.00141615769613217,0.0892082765874531,Metap1
Q8BP67,Rpl24,0.988303791084442,0.00196574889514943,0.0016351466376432,0.00233339156440134,8.99864069275269e-05,0.00567193541143677,Rpl24
Q8BP92,Rcn2,0.957796431440505,0.00219217562840265,0,0,0.00386773890014357,0.0361436540309492,Rcn2
Q8BPB0,Mob1b,0.13055449902809,0.176575500122909,0,0,9.11843273740103e-08,0.692869909664674,Mob1b
Q8BPE4,Tmem177,0.901050020097205,0,0.00513558623200146,0.0179435880235204,0.0107145665672464,0.0651562390800265,Tmem177
Q8BPG6,Sumf2,0.868743652803753,0,3.81886239993396e-10,0.0166155176902642,0.0780673302809296,0.036573498843167,Sumf2
Q8BPM0,Daam1,0.955317298920445,0,0.00013843224063608,0.00829915161825194,0.00330283069392445,0.0329422865267423,Daam1
Q8BPM2,Map4k5,0.968982166915512,0,0.00148466945066742,1.24505047947534e-11,0.00430371071740418,0.0252294529039661,Map4k5
Q8BPM6,Ric3,0.923214872180488,0,1.15155449156656e-10,0.000617252980993971,0.00350544869402127,0.0726624260293408,Ric3
Q8BPN8,Dmxl2,0.970480074278315,0,0,0.000587692808526173,0.0183418618320772,0.0105903710810817,Dmxl2
Q8BPQ7,Sgsm1,0.876858306330122,0,0,0.0106345437150516,0.0897950880523032,0.0227120619025229,Sgsm1
Q8BPU7,Elmo1,0.847728920518603,0.0252214430282705,0,0.0641491110820836,0.00172585328905358,0.0611746720819897,Elmo1
Q8BQ47,Cnpy4,0.891437870917768,0,0.0176802226094578,0.00340195452563262,0.00371680508038767,0.083763146866754,Cnpy4
Q8BQ48,Cep295,0.509730226212145,0.0456721984469586,0.0261503110070626,0.0659567868774876,0,0.352490477456346,Cep295
Q8BQM4,Heatr3,0.85387356578009,1.36112972498118e-09,0.0112174179989429,0.0660485271055571,0.00623193202205753,0.0626285557322229,Heatr3
Q8BQM8,Eml5,0.692465197262134,0,0,0.0244293664281262,0.0109268105567788,0.272178625752961,Eml5
Q8BQM9,Med12l,0.43946654386084,3.20224110863492e-10,0,0.336409561988027,0,0.224123893830908,Med12l
Q8BQP9,Rgs7bp,0.909842913450676,0.0106378606225758,8.22044879888043e-09,0.0111288231700677,0.00771118383630116,0.0606792106999311,Rgs7bp
Q8BQQ1,Zdhhc14,0.985487518752698,2.24429933600423e-11,0.00112991490190055,0,0.00120840746132532,0.0121741588616332,Zdhhc14
Q8BQU6,Gjc2,0.904707841071276,2.42492005088764e-09,0.0370744652376384,0.00204050251570998,0.00518723200238042,0.0509899567480751,Gjc2
Q8BQZ4,Ralgapb,0.965274184582837,0.00656516772542056,0,0.0056348003911542,0.0135926060315596,0.00893324126902857,Ralgapb
Q8BR07,Bicd1,0.314686937066407,0,0.04345718732316,0.370152547854234,0.0223847170173475,0.249318610738852,Bicd1
Q8BR63,Fam177a,0.895187939042025,0,0.0371526920131792,0.0493916845430413,0,0.0182676844017545,Fam177a
Q8BR70,Yipf6,0.949922999422926,0,0,0,0.0127410601324135,0.0373359404446606,Yipf6
Q8BR76,Tmem67,0.849114452854585,0,0.0500738461113451,0.0137902191477903,0,0.0870214818862794,Tmem67
Q8BR86,Kirrel3,0.892832039997304,0,0.00417023885637723,2.54371186616511e-11,2.4571401729115e-10,0.102997720875168,Kirrel3
Q8BR90,AW549877,0.704142919810544,6.76256393426014e-10,0.0141639565412345,0.121112208590941,0.0146554417019144,0.145925472679109,AW549877
Q8BR92,Pakap,0.957502363459349,5.71100648357448e-12,0,0.0092426764196244,0.00469050359920466,0.0285644565161111,Pakap
Q8BRF7,Scfd1,0.977832259115727,0,0,0,0,0.0221677408842731,Scfd1
Q8BRH0,Tmtc3,0.833630353545434,0,0,0.00291959906722329,0,0.163450047387343,Tmtc3
Q8BRJ3,Rell2,0.914189118942551,0,0,0,0,0.0858108810574485,Rell2
Q8BRK8,Prkaa2,0.756166505009258,0,0,0.0776099537857214,0.10008708420359,0.0661364570014313,Prkaa2
Q8BRK9,Man2a2,0.732518987247794,9.07045751417694e-10,0,0.0206026408912449,0.0270429737040252,0.21983539724989,Man2a2
Q8BRM2,Gorab,0.588877922801347,0,0.0103262925140661,0,0.0472802636693843,0.353515521015203,Gorab
Q8BRN9,Cc2d1b,0.88156025706468,2.18871646736595e-11,2.63916140264294e-11,0.0158250176290596,0,0.102614725257982,Cc2d1b
Q8BRT1,Clasp2,0.98992422857234,0,0.00269628226085862,0.000616520458758474,0.0021765054108871,0.004586463297156,Clasp2
Q8BRV5,2900026A02Rik,0.917120938785544,0,0.0363441407738361,0.00895147009459315,0,0.0375834503460272,2900026A02Rik
Q8BS45,Ttc26,0.916294428687218,0,0,0,0,0.0837055713127827,Ttc26
Q8BS95,Gpr89,0.781775247288825,0,1.09081482509121e-10,9.04507329066165e-10,0,0.218224751697587,Gpr89
Q8BSA9,Tyw3,0.920803714807235,0,0.00959706139679004,0.00847940769571291,6.82559224925175e-12,0.0611198160934369,Tyw3
Q8BSI6,R3hcc1,0.80219543485542,0.0323444190158807,0.0274269222930138,0.0150938879676982,0,0.122939335867988,R3hcc1
Q8BSK8,Rps6kb1,0.854294154427385,0.00803137612208612,1.15553658632779e-09,0.00441610207711432,0,0.133258366217879,Rps6kb1
Q8BSL7,Arf2,0.850630555994342,0,6.72456971164771e-05,0.00894081912093895,3.8893192119723e-11,0.14036137914871,Arf2
Q8BSS9,Ppfia2,0.960138828532306,2.21428402306606e-11,1.07612730840568e-11,0.00848457834330509,0.00714352896416099,0.0242330641273238,Ppfia2
Q8BST6,Peli2,0.872284545438779,0.011097632793397,3.11897113674575e-11,0.0127540220191168,0.0153723839675449,0.0884914157499726,Peli2
Q8BSY0,Asph,0.938484419492865,0,0,0.0324540481929255,5.35275012171502e-11,0.0290615322606818,Asph
Q8BSZ2,Ap3s2,0.905312895359403,0.000208357500118255,0,0.0169858040377923,0.0184321964139837,0.0590607466887033,Ap3s2
Q8BT14,Cnot4,0.754497379443425,0,0.0244781400607008,0.0678051147165996,0,0.153219365779275,Cnot4
Q8BT60,Cpne3,0.703184042125219,0,2.08163794300036e-09,0.0530425206291809,0,0.243773435163962,Cpne3
Q8BTF8,Ralyl,0.982363723471764,0,0,0,8.75762915118134e-12,0.0176362765194785,Ralyl
Q8BTG3,Tcp11l1,0.85457509691482,0,0,0.0076001865997618,0,0.137824716485419,Tcp11l1
Q8BTG7,Ndrg4,0.768533248639466,0.0252126665269426,0.0322965320614842,0.0418433634521851,0.0471013846174629,0.0850128047024595,Ndrg4
Q8BTH8,Csnk1g1,0.598468688612485,0,0,0.0441669468655823,0,0.357364364521933,Csnk1g1
Q8BTI8,Srrm2,0.974873758044037,0,0.00470884687439961,0.000315504682416312,0,0.0201018903991469,Srrm2
Q8BTI9,Pik3cb,0.92887352301545,0,0,0.0171629829432104,0.00992392540216841,0.0440395686391708,Pik3cb
Q8BTJ4,Enpp4,0.927866342676838,1.85744882891175e-09,0.0219505703799798,0.00120537344636233,4.85276575625152e-09,0.0489777067866052,Enpp4
Q8BTM8,Flna,0.747541323377631,0.0667201922906336,8.71438340401682e-12,0.0114649466305115,0.0917241829588938,0.0825493547336158,Flna
Q8BTP0,Pigz,0.830130728109617,0,0,0.0730288969086335,0,0.0968403749817489,Pigz
Q8BTR5,Dusp28,0.334682399289906,0.056245038312576,0,0.0627504012257101,8.58664829411423e-11,0.546322161085942,Dusp28
Q8BTS4,Nup54,0.644372533585741,1.34395969265539e-09,0,0,0,0.355627465070299,Nup54
Q8BTT6,Utp25,0.905334266485094,0,0,0.00869543460404834,0,0.0859702989108581,Utp25
Q8BTU1,Cfap20,0.831385288318465,0,0.00264157117046455,0.0226827234124883,0,0.143290417098582,Cfap20
Q8BTV1,Tusc3,0.966244697398043,0,0.00275711619531461,0,0.00216911573899997,0.0288290706676425,Tusc3
Q8BTV2,Cpsf7,0.97588892176618,0,1.42171808181315e-11,0.00549525444525419,0.000407794271114375,0.0182080295032337,Cpsf7
Q8BTW3,Exosc6,0.961254575833235,0,0,0.00864852252086151,3.425071194313e-12,0.030096901642478,Exosc6
Q8BTX9,Hsdl1,0.920356070542779,0.00117687134226194,0,0.01090389218048,0.0093601578693839,0.058203008065095,Hsdl1
Q8BTY1,Kyat1,0.899953789968552,0.00631397294589256,0,0.00640660013010288,0.0238273277758135,0.0634983091796387,Kyat1
Q8BTY2,Slc4a7,0.914072459569115,0,0,0,0,0.0859275404308852,Slc4a7
Q8BTY8,Scfd2,0.932282443598584,0,0,0.0111647079820296,1.04405331294994e-10,0.0565528483149814,Scfd2
Q8BTZ4,Anapc5,0.857122243326189,0,1.33086394246689e-11,0.0328576497603717,0,0.11002010690013,Anapc5
Q8BTZ5,Ankrd46,0.887784967889245,0,0.00622477293713954,0.00356872736244377,0.00415175566138864,0.0982697761497828,Ankrd46
Q8BTZ7,Gmppb,0.888672204813749,0,0,0.00129028105128304,0.0240858011099524,0.0859517130250156,Gmppb
Q8BU14,Sec62,0.978899122832091,0,0,0.00119176293256283,0,0.0199091142353464,Sec62
Q8BU30,Iars,0.991853584116535,0.000202785232871393,0.000274548977308635,0.00294804763237124,0.000358059726246187,0.00436297431466797,Iars
Q8BU31,Rap2c,0.881294868935049,0,0.0237689494422026,0.0274951609068934,0.000182393104554273,0.0672586276113003,Rap2c
Q8BU33,Ilvbl,0.906699118749588,0,7.0489279727834e-10,0.0156176973337907,0.0169820888315549,0.0607010943801733,Ilvbl
Q8BU88,Mrpl22,0.394371456127462,0,0,0.00012770401843572,1.10818321115247e-09,0.605500838745919,Mrpl22
Q8BUB4,Wdfy2,0.160794125475386,0,0.0490542017259866,0.0113835709099156,0,0.778768101888712,Wdfy2
Q8BUE4,Aifm2,0.667964321757194,4.33754018743061e-10,0.00812243537233184,0.00169445076403487,0,0.322218791672686,Aifm2
Q8BUK6,Hook3,0.977576367848642,0,1.64227045991132e-12,0.00834354831839758,0,0.0140800838313182,Hook3
Q8BUL6,Plekha1,0.681687565704801,0,0,0.056514938686388,0,0.261797495608811,Plekha1
Q8BUM9,Usp43,0.689556626814714,0,1.58390091804678e-09,0.036301323783569,0.12919630496815,0.144945742849666,Usp43
Q8BUR4,Dock1,0.66678764394674,0.0751043365445846,0,0.088002933101712,0.0725437252655513,0.0975613611414125,Dock1
Q8BUV3,Gphn,0.950572722056282,0,0.00823993904696717,0.0115280064974923,0.0051686694924466,0.0244906629068116,Gphn
Q8BUV6,Lsm11,0.957371092639284,0,0.0101939071045311,0,0,0.032435000256185,Lsm11
Q8BUV8,Gpr107,0.8562395638944,0,0,0.00332239678950435,0,0.140438039316096,Gpr107
Q8BUY8,Gprasp2,0.956015816073685,0,0.00868346548102315,0.00125488650055386,0.00777925937564644,0.0262665725690919,Gprasp2
Q8BUY9,Pggt1b,0.834590278078968,0.0368954238978709,0,0,0,0.128514298023161,Pggt1b
Q8BV13,Cops7b,0.539194297400703,0.0261246541788937,0,0.233959446200191,0,0.200721602220213,Cops7b
Q8BVA5,Ldah,0.911165949942814,0.00409229676298334,0.0166131440712797,6.08275997681739e-09,0.0171183962148309,0.0510102069253316,Ldah
Q8BVE3,Atp6v1h,0.741090608062139,0.0488814610928514,2.35447991682071e-08,0.0104034222069353,0.169540425428561,0.0300840596647146,Atp6v1h
Q8BVF2,Pdcl3,0.816920566155927,0,0,2.11156550551733e-11,0,0.183079433822958,Pdcl3
Q8BVG4,Dpp9,0.932232113144623,0.00141675357036751,0.00172640392460041,0.0323503294363622,1.37521313225378e-09,0.0322743985488337,Dpp9
Q8BVG8,Nat14,0.720686855173429,0,0,0.0659262685890414,0,0.21338687623753,Nat14
Q8BVI4,Qdpr,0.807935477273529,0.0213632400300679,1.02865334219296e-10,0.08165138341867,0.057495966830871,0.0315539323439972,Qdpr
Q8BVI5,Stx16,0.94983648857897,0.00173551096427787,0.00249270467740201,1.31806504300153e-10,0.00322866154176111,0.0427066341057822,Stx16
Q8BVL3,Snx17,0.722644635304249,4.70838800957147e-09,0.0586770815167415,0.00167145645236572,0.00464693288689513,0.212359889131361,Snx17
Q8BVL9,Jakmip1,0.98492523563407,0,0.000241266705228725,0.00503135004062499,0.00297037162736387,0.00683177599271284,Jakmip1
Q8BVQ5,Ppme1,0.944786158754599,0,0.00632354072671277,0,0,0.0488903005186879,Ppme1
Q8BVU5,Nudt9,0.916040777911108,0,0,0.0030667700564645,0,0.0808924520324277,Nudt9
Q8BVY0,Rsl1d1,0.951097655451695,0,7.43116718618572e-05,0.0346884160438132,3.92096635777127e-12,0.0141396168287091,Rsl1d1
Q8BW10,Nob1,0.844845056751717,0,0,0.00043341107152423,0,0.154721532176759,Nob1
Q8BW41,Pomgnt2,0.957860018267857,0,0.00041150571737034,0,0.00718643637638566,0.0345420396383875,Pomgnt2
Q8BW56,Gtdc1,0.962929273196856,0,9.03761816752544e-12,0.00308778563449105,0.000683598695150309,0.0332993424644649,Gtdc1
Q8BW75,Maob,0.891518189194556,1.0565122735229e-11,0.00515559319143648,0.00645629401066041,0.0364607846492799,0.0604091389435017,Maob
Q8BW86,Arhgef33,0.677039891898415,0,0.110769930729027,0.0569853524761296,0,0.155204824896428,Arhgef33
Q8BW96,Camk1d,0.965721255678371,0,0,4.18796665875203e-12,0,0.0342787443174411,Camk1d
Q8BWB6,Steap2,0.828469976103976,0,0.0562738731059461,0,0,0.115256150790078,Steap2
Q8BWD8,Cdk19,0.919317818335152,0,0,0.0130763732779019,0,0.0676058083869461,Cdk19
Q8BWF0,Aldh5a1,0.981387660958101,0,0,0.00333005695627827,3.21248574584402e-11,0.0152822820534961,Aldh5a1
Q8BWG8,Arrb1,0.822724966323595,0,0.0126947355194083,0,0.00978470312186901,0.154795595035128,Arrb1
Q8BWJ3,Phka2,0.962347783198242,0,0,0,0,0.0376522168017583,Phka2
Q8BWL5,Rbms3,0.844261251472093,0,0,0.0403036105720673,0,0.11543513795584,Rbms3
Q8BWM0,Ptges2,0.9775281271728,0.00025229378717382,0.00177584011575401,0.000603358375045343,0.00758965572871261,0.0122507248205143,Ptges2
Q8BWQ6,Vps35l,0.655364080888103,0.213483286523621,0,1.00617075828761e-10,0.0740059697114597,0.0571466627761994,Vps35l
Q8BWR2,Pithd1,0.941643633066296,0,0.00823218687651885,1.61728359976203e-11,0,0.0501241800410123,Pithd1
Q8BWR8,Rhpn2,0.902729938879677,0,0,0.000714338430552247,0,0.0965557226897712,Rhpn2
Q8BWS5,Gprin3,0.92364868717877,5.90835147553596e-11,0.028100059584483,1.24578246157501e-05,0,0.0482387953530475,Gprin3
Q8BWT1,Acaa2,0.955734610801531,0,0.00138654888050251,0,1.03173381471126e-11,0.0428788403076495,Acaa2
Q8BWT5,Dip2a,0.908391568850154,0.00587220540233492,0.000894068917947581,0.0495717682566726,0.0157043815162905,0.0195660070566005,Dip2a
Q8BWU5,Osgep,0.647695904717912,0,0,0.0304394815256626,0,0.321864613756425,Osgep
Q8BWU8,Etnppl,0.131434654762594,0,0.0920690252776792,0,0,0.776496319959727,Etnppl
Q8BWW4,Larp4,0.912010586916921,0,0,0,0,0.0879894130830793,Larp4
Q8BWW9,Pkn2,0.459242204532705,8.72553735884979e-10,0.0242827381273332,0,7.8651355267402e-11,0.516475056388757,Pkn2
Q8BWY3,Etf1,0.964951479114592,0,0,0.00684122001866104,0.00427333163835074,0.0239339692283964,Etf1
Q8BWY7,Slc39a11,0.872310495726255,0.00221151941968956,0.00609068404209495,0.0166490255562693,0.0142280752031901,0.0885102000525013,Slc39a11
Q8BWZ3,Naa25,0.980587304747139,0,0,0.000152750595155399,0.00118322741295273,0.0180767172447527,Naa25
Q8BX02,Kank2,0.499733683689003,0,7.10900425597278e-10,0,0,0.500266315600097,Kank2
Q8BX10,Pgam5,0.985660815290331,0.00398834976781742,0.000461199191186899,0.00364167509180045,0,0.00624796065886415,Pgam5
Q8BX17,Gemin5,0.987173494570846,0,0.000558562012783317,0.00592835094053896,0.00130801494048142,0.00503157753534993,Gemin5
Q8BX70,Vps13c,0.91697125830551,7.79912723546729e-09,0,0.0171619679745573,0.0341135193381462,0.0317532465826588,Vps13c
Q8BX80,Engase,0.772163278378058,0.0590095115412224,0,0,0.0187374171065227,0.150089792974196,Engase
Q8BX90,Fndc3a,0.908426120172678,2.44526235724171e-11,0.0202403555588118,0,0.00151007269325882,0.0698234515507987,Fndc3a
Q8BX94,Osbpl2,0.414410560368763,0,6.18976846841159e-11,0.0595821059254398,0.227945393974732,0.298061939669168,Osbpl2
Q8BXA1,Golim4,0.816137645205987,0,0.00617246398000851,0,0.0530731621199442,0.12461672869406,Golim4
Q8BXA5,Clptm1l,0.835116438015395,0,0.0161218786629701,4.17977792336862e-11,0,0.148761683279837,Clptm1l
Q8BXA7,Phlpp2,0.230878345307847,3.03866890941975e-10,0.0362071491119236,0.0452768175624544,0,0.687637687713908,Phlpp2
Q8BXB6,Slco2b1,0.849669583217906,2.52487114449682e-11,0.0146914193071877,0.0239531124120069,0.00574643208790707,0.105939452949744,Slco2b1
Q8BXC6,Commd2,0.533960075908354,0.230570980639465,0,1.05507030872118e-09,0.102400889605115,0.133068052791995,Commd2
Q8BXG3,Ift57,0.890182350403445,0,0,0.0254755439441837,0,0.0843421056523715,Ift57
Q8BXJ8,Zfp385b,0.484159661015537,0,1.68812123329555e-08,0.0526620663905485,0,0.463178255712702,Zfp385b
Q8BXJ9,Tmem62,0.895899892006277,0,0.000807233966383642,0.00253872346322401,0,0.100754150564115,Tmem62
Q8BXK4,Bmt2,0.87334630091483,1.55054938815384e-10,0,0.0224438564428541,6.05877446139826e-10,0.104209841881383,Bmt2
Q8BXK8,Agap1,0.948538171052486,0,0.000712781960155993,0.0140013986733742,0,0.0367476483139843,Agap1
Q8BXL7,Arfrp1,0.709517733885591,0,0,0,0,0.29048226611441,Arfrp1
Q8BXL9,Iffo1,0.364273016672627,0,0,0.161485514813986,0.211730145067892,0.262511323445496,Iffo1
Q8BXN9,Tmem87a,0.861884809228998,0,0,3.16372611508665e-11,0,0.138115190739365,Tmem87a
Q8BXQ2,Pigt,0.948493292824911,0,0,0,0,0.0515067071750888,Pigt
Q8BXR1,Slc7a14,0.633253413323895,0,1.26756866143397e-10,0,0.294622123686786,0.0721244628625624,Slc7a14
Q8BXR5,Nalcn,0.919418866378515,0,7.05738944282478e-05,0.0400886866224066,0.000543857253869084,0.0398780158507808,Nalcn
Q8BXR9,Osbpl6,0.991273281913113,0,0.00102062890115079,0.00132300798236504,0,0.00638308120337141,Osbpl6
Q8BXT1,Rgs8,0.784037329394832,0,0.0410657087869608,0.0527641745272343,0.00794486425615987,0.114187923034813,Rgs8
Q8BXV2,Bri3bp,0.941280006013207,0,0.00144103931617922,0,0,0.0572789546706138,Bri3bp
Q8BXZ1,Tmx3,0.969078322374656,0,0,0.00566025667542875,0,0.025261420949915,Tmx3
Q8BY02,Nkrf,0.922097845067466,0,0,0.0188231145590497,0,0.0590790403734844,Nkrf
Q8BY87,Usp47,0.929839285877152,0,0.00782485358679666,0.00612132744484318,0.00103311992379277,0.0551814131674157,Usp47
Q8BY89,Slc44a2,0.984238269209355,0,0,0,0.00109874566250398,0.0146629851281414,Slc44a2
Q8BYA0,Tbcd,0.944518869483451,0,0.00121919690564142,0,0,0.0542619336109072,Tbcd
Q8BYB9,Poglut1,0.965282056767404,0.0116460424019722,0.00128581449608101,3.79265008398459e-12,0.00102364801128149,0.0207624383194689,Poglut1
Q8BYC6,Taok3,0.914696923177766,0.000512805507171651,0,0.0282073164431377,0.00814410569069193,0.0484388491812325,Taok3
Q8BYH7,Tbc1d17,0.864159840093138,7.51498266979911e-11,0.030971727519134,0.0248472513306981,0.0300176691047436,0.0500035118771365,Tbc1d17
Q8BYI6,Lpcat2,0.795775951722933,0.038415103925927,0,0.00990670174471,0,0.15590224260643,Lpcat2
Q8BYI8,Fam234b,0.95570181243328,0.0166012178456781,0,0.0146304819564874,0.00485473645353009,0.00821175131102419,Fam234b
Q8BYI9,Tnr,0.892842293215217,0.0105023313928073,0.0436397472961739,0.0162615027542087,6.20934555242386e-10,0.0367541247206585,Tnr
Q8BYJ6,Tbc1d4,0.869183277965371,1.2234465561441e-11,0.0045353014829051,0.0867708000413676,0,0.0395106204981217,Tbc1d4
Q8BYK5,Phactr3,0.954884557472765,3.60154656991969e-06,0,0.0187492373925053,0,0.0263626035881599,Phactr3
Q8BYK6,Ythdf3,0.988715702974603,0,0,0.000990181209737628,8.17340909210951e-11,0.0102941157339254,Ythdf3
Q8BYK8,Zc3h6,0.965922217472461,0,0.00478475310279387,0.00471338327843803,0,0.0245796461463076,Zc3h6
Q8BYL4,Yars2,0.675711283337303,0,0,0.120747087162246,0,0.203541629500451,Yars2
Q8BYM5,Nlgn3,0.887377484723458,1.38695724916762e-11,0,0.0169424657228129,0,0.0956800495398595,Nlgn3
Q8BYM8,Cars2,0.974620801253499,0.00319230371296599,0.000763233655379575,0.0126710321487827,0,0.00875262922937238,Cars2
Q8BYN3,Itpk1,0.815318896612147,0,0.0104120451544772,0,0.0540816757461318,0.120187382487244,Itpk1
Q8BYN5,Fsd1l,0.785169552441197,0.00282696996649559,0,0.0730042961638044,0.00664631498472262,0.132352866443781,Fsd1l
Q8BYP3,Rhof,0.971914437525522,0,0,0,0.00297831720026934,0.0251072452742091,Rhof
Q8BYR5,Cadps2,0.790650559158839,0.026452705198738,0.0212345873571894,0.0269358704662688,0.104861567592015,0.0298647102269507,Cadps2
Q8BYW1,Arhgap25,0.747450674904554,0,0,0.0409819472997682,0.0162970192077034,0.195270358587974,Arhgap25
Q8BYW9,Eogt,0.958247330354594,0,0.00441344337696042,0,0.00727050648724695,0.0300687197811991,Eogt
Q8BYY4,Ttc39b,0.810266965245469,0.00653311355976602,0.0110590429845712,0,0.0375880669171982,0.134552811292996,Ttc39b
Q8BYZ1,Abi3,0.843698320188362,0,9.77350457699682e-11,0.00921348537779388,0.00509410610615179,0.141994088229957,Abi3
Q8BZ05,Arap2,0.904577670457168,0,2.1516478390829e-11,0.00365187148967081,0.00947663587254654,0.0822938221590982,Arap2
Q8BZ20,Parp12,0.933419632542551,0.0122226791727417,1.3655219031381e-11,0.00276757400797236,2.49688571854711e-11,0.0515901142381112,Parp12
Q8BZ36,Rint1,0.911147249296325,0,0.0054814594674689,0.00746744242050797,0.00011201666327119,0.0757918321524265,Rint1
Q8BZ60,Ston2,0.460444464109225,0,0,0.171936596972331,0.142817001451765,0.224801937466678,Ston2
Q8BZ81,Lrrtm3,0.699231980258858,0.0264289188689295,0,2.2357729593139e-08,0.0893577663270913,0.184981312187392,Lrrtm3
Q8BZ98,Dnm3,0.75588184244875,1.88011618221045e-11,0.0532433797366474,0.0134133633634355,0.126009591978766,0.0514518224536003,Dnm3
Q8BZA9,Tigar,0.774842170432417,1.09696266797688e-10,0,0,0,0.225157829457887,Tigar
Q8BZF8,Pgm5,0.352859186360168,0,0,0,0,0.647140813639832,Pgm5
Q8BZJ7,Dcun1d2,0.669131824278821,0,0,0.105583810465487,3.70281155946337e-10,0.225284364885411,Dcun1d2
Q8BZL1,Neu4,0.254520253395917,0,0.0288966688859068,1.85335631754312e-09,0.030460094648012,0.686122981216808,Neu4
Q8BZM1,Glmn,0.922249194609584,0,0,0.0285150141576658,0,0.0492357912327496,Glmn
Q8BZN6,Dock10,0.932039188643062,0.00606006210587997,0,0,0.0126674874599095,0.0492332617911483,Dock10
Q8BZQ7,Anapc2,0.981912192615036,0.000842683496777236,0,0.00117833079402592,0,0.0160667930941608,Anapc2
Q8BZR9,Ncbp3,0.937592822295313,0,0.00141730267378653,0,0,0.0609898750309002,Ncbp3
Q8BZS9,Dhx32,0.62271084813272,0,0.113968090940057,0.0162736680010539,0,0.247047392926169,Dhx32
Q8BZW8,Nhlrc2,0.881144652306341,5.46823870508879e-10,2.28074629904896e-10,0.0267913421097458,0,0.0920640048090144,Nhlrc2
Q8BZX4,Srek1,0.924683450842752,0,0.00131766403922506,0.0114626931294285,9.98953413464504e-11,0.0625361918886993,Srek1
Q8BZZ3,Wwp1,0.668262346080703,0,0.130618338334886,0.0305560421803985,0,0.170563273404012,Wwp1
Q8C006,Trim35,0.858135480993133,0,0,0,0,0.141864519006867,Trim35
Q8C008,Dzank1,0.967578070099749,0,0.0022654654270373,0.00371116156829957,1.24561038492421e-11,0.0264453028924582,Dzank1
Q8C015,Pak7,0.872569786040306,0,0,0,0.03646894331126,0.090961270648434,Pak7
Q8C025,Chpt1,0.914529462707974,0,0,0.0113152583187951,0,0.0741552789732309,Chpt1
Q8C031,Lrrc4c,0.755559599895645,0,0,3.13119593463703e-10,0,0.244440399791236,Lrrc4c
Q8C033,Arhgef10,0.92246550872453,0,2.30078866268911e-10,0.01980455920175,0.00717000877687752,0.050559923066764,Arhgef10
Q8C050,Rps6ka5,0.975862842149935,0.00575098634345161,0,2.85543793382607e-11,0.00841827226594696,0.00996789921211243,Rps6ka5
Q8C052,Map1s,0.990717412156575,0,0.00198567608405972,0.00455510590386335,0.000408495153932912,0.0023333107015688,Map1s
Q8C078,Camkk2,0.524542759023222,0.00143288428000512,7.34739075706429e-07,1.65335117605284e-08,0.433684998991413,0.0403386064327726,Camkk2
Q8C079,Strip1,0.814740956149645,0,0,0.0290108475625233,0.060942853859314,0.0953053424285174,Strip1
Q8C080,Snx16,0.904506284714715,0,0.00478709970101708,1.58634386627746e-10,0.00634339589229259,0.0843632195333411,Snx16
Q8C0C7,Farsa,0.991691232083341,0.0010483420190599,0,0.00200899879829911,0.00127095593361986,0.00398047116567952,Farsa
Q8C0D0,Trub1,0.841931509008533,0.0117904754126716,0,0,0.00592301952697557,0.14035499605182,Trub1
Q8C0D4,Arhgap12,0.776415120532272,0,0.0154928744141348,0.0295560670502282,0.0357104456936518,0.142825492309713,Arhgap12
Q8C0D5,Efl1,0.977018322736579,0,0.00178621983278466,0,0,0.0211954574306364,Efl1
Q8C0E2,Vps26b,0.770075272929955,0.00177143989602635,0.131662027541051,6.98810377801613e-11,0.00842783047210891,0.0880634290909777,Vps26b
Q8C0I1,Agps,0.988925701156607,0.00199020718769287,0,0.00159102048532902,0.00131100703654572,0.00618206413382522,Agps
Q8C0J2,Atg16l1,0.678791072391276,0,0,0,0.0237421351822526,0.297466792426472,Atg16l1
Q8C0K5,Slc25a16,0.887744761958983,0,0,0.0131774789950244,0,0.0990777590459925,Slc25a16
Q8C0L0,Tmx4,0.956987013794146,0,0.00299131058387663,0.0141175363246164,0.000163577522402971,0.0257405617749584,Tmx4
Q8C0L6,Paox,0.709027458966648,0,0,0,0,0.290972541033352,Paox
