Protein,Symbol,Entrez,Mixture,Genotype,BioFraction,Residuals,R2.fixef,R2.total
Q6A0A2,Larp4b,217980,0.00467623368408671,0,0.989885944133053,0.0054378221828601,0.989529554652996,0.994078645132331
Q6DFV7,Ncoa7,211329,0,0,0.811909530439006,0.188090469560994,0.802432450710047,0.802432450710047
Q6DFW4,Nop58,55989,0.00323828838975351,0,0.969805139247376,0.0269565723628704,0.965168586899967,0.967902303407835
Q6DIB5,Megf10,70417,0,0,0.176318329205564,0.823681670794436,0.280835178051717,0.280835178051717
Q6DID3,Scaf8,106583,0,0,0.985239690317986,0.0147603096820144,0.983061809276948,0.983061809276948
Q6GQT6,Scap,235623,0,0,0.856836263914083,0.143163736085917,0.861491575671438,0.861491575671438
Q6GQU6,Lingo3,237403,0.0407683525612068,0,0.737209051768233,0.22202259567056,0.779940416022358,0.824006829180362
Q6GU68,Islr,26968,0.0268603775276001,0,0.783939780592999,0.189199841879401,0.769050234360531,0.793408294956215
Q6GYP7,Ralgapa1,56784,0.000688859004870256,0,0.987770407717853,0.0115407332772767,0.988706280726389,0.989426164379163
Q6IRU5,Cltb,74325,0.0980489113462644,0,0.251749923411217,0.650201165242519,0.334915065519494,0.442382497885215
Q6KAU4,Mvb12b,72543,0.000775833699823378,0,0.795462492436206,0.203761673863971,0.774319047171755,0.774319047171755
Q6NV83,U2surp,67958,0.00972552302286445,0,0.98025860080939,0.0100158761677456,0.97899648648306,0.988486019023546
Q6NVE8,Wdr44,72404,0,0,0.967058818544478,0.0329411814555216,0.962376061033889,0.962376061033889
Q6NVF0,Ocrl,320634,0.069565650159058,0,0.796026565326874,0.134407784514068,0.782836493491079,0.854244003195379
Q6NXI6,Rprd2,75137,0.0114025769646242,0,0.944328844561762,0.044268578473614,0.939535487674724,0.950275570365333
Q6NXK7,Dpp10,269109,0.00221467048712566,0,0.988437245759711,0.00934808375316349,0.989030644435995,0.991220677855525
Q6NZJ6,Eif4g1,208643,0.00218947156993316,0,0.990681588415882,0.00712894001418516,0.989381714671739,0.991405097350772
Q6NZL0,Soga3,67412,0,0,0.960542872873653,0.0394571271263469,0.957734931936325,0.957734931936325
Q6P073,Ube2j2,140499,0.035513862991229,0,0.466033535968534,0.498452601040237,0.518855172411369,0.554795133846423
Q6P1B1,Xpnpep1,170750,0,0,0.957571276380145,0.042428723619855,0.95462624402756,0.95462624402756
Q6P1E1,Zmiz1,328365,0.0206673277338227,0,0.92839711213528,0.050935560130897,0.927844178302474,0.948317820803716
Q6P2B1,Tnpo3,320938,0.00171821171879657,0,0.934974266993206,0.0633075212879973,0.933648988908173,0.935023869740781
Q6P2L7,Golm2,319996,0.00786060874663465,0,0.765688031128682,0.226451360124684,0.754009626932131,0.759297985217781
Q6P5B0,Rrp12,107094,0,0,0.972372204599947,0.027627795400053,0.969135802515535,0.969135802515535
Q6P5D3,Dhx57,106794,0.00304792224963879,0,0.978884710057877,0.0180673676924839,0.976804211432446,0.979579668676463
Q6P5E8,Dgkq,110524,0.0879638292650903,0,0.753046224930551,0.158989945804359,0.736512057556394,0.828214509040737
Q6P5F6,Slc39a10,227059,0.000690740263841411,0,0.94631471330803,0.0529945464281289,0.942832874889954,0.94308303864766
Q6P5H6,Frmd5,228564,0.0283427436326987,0,0.870134765712154,0.101522490655147,0.857082701077956,0.884024159288604
Q6P6I6,Polr2m,28015,0.241292449407184,0,0.381353071199012,0.377354479393804,0.387010153773792,0.656948324983852
Q6P6J9,Txndc15,69672,0.0160473801867349,0,0.818763902809305,0.165188717003961,0.800659398325833,0.814042265309537
Q6P6M7,Sepsecs,211006,1.53626244354834e-10,0,0.599017271036248,0.400982728810125,0.586942174399048,0.586942174399048
Q6P6N5,Spred3,101809,0.0608925269563975,0,0.869196764022469,0.0699107090211338,0.860412251982388,0.923390672886965
Q6P9J9,Ano6,105722,7.72183922994928e-11,0,0.758290515140184,0.241709484782598,0.737243322802106,0.737243322802106
Q6P9N1,Fam126a,84652,0.0126835671847757,0,0.940554812048211,0.0467616207670136,0.940599067416803,0.953011932255476
Q6PAJ1,Bcr,110279,0.0243697066603954,0,0.911846354834737,0.0637839385048672,0.912164711270098,0.936458735909904
Q6PAV2,Herc4,67345,0.0425001474179649,0,0.797465508338475,0.16003434424356,0.785567019192762,0.826928976848419
Q6PB90,Pcdhb14,93885,0.0533921462770854,0,0.881057867048416,0.0655499866744989,0.877004403930441,0.932117700303802
Q6PB93,Galnt2,108148,0.0096707023077537,0,0.795454962288706,0.194874335403541,0.777668186657671,0.784507160796867
Q6PCN7,Hltf,20585,0.0830215175085578,0,0.656858296623881,0.260120185867561,0.644853322487199,0.729452381985474
Q6PD03,Ppp2r5a,226849,6.15166684640624e-10,0,0.743699869225748,0.256300130159086,0.769011677834759,0.769011677834759
Q6PD26,Pigs,276846,0.000492752997902305,0,0.956598776297421,0.0429084707046763,0.953555416931925,0.953691762217629
Q6PDC0,Rundc3b,242819,0.0384246759320749,0,0.899053313217462,0.0625220108504627,0.893270389395656,0.931885719331548
Q6PDC8,Mfsd4a,213006,0.0766654418968427,0,0.509930932747601,0.413403625355557,0.512202143856738,0.588395311325291
Q6PDG5,Smarcc2,68094,0,0,0.956503580583092,0.043496419416908,0.95582312787088,0.95582312787088
Q6PDG8,Mon1a,72825,0.0183786903823538,0,0.887107026312462,0.0945142833051847,0.881959153106563,0.899401845675912
Q6PDI5,Ecpas,230249,4.53556251410679e-08,0,0.996402921856513,0.00359703278786232,0.995915013479193,0.995915013479193
Q6PDL0,Dync1li2,234663,0.00629282673705788,0,0.961125250827468,0.0325819224354745,0.967886923472911,0.974516346954338
Q6PDN3,Mylk,107589,0,0,0,1,0.111213941036211,0.122658052432141
Q6PDS3,Sarm1,237868,0.0116891380675427,0,0.951300670615504,0.0370101913169531,0.951557220629543,0.96303348244859
Q6PDX6,Rnf220,66743,0.002804268140849,0,0.985808665728116,0.0113870661310351,0.986019758592042,0.988753715693437
Q6PE01,Snrnp40,66585,0.0108749619352734,0,0.958156846143174,0.0309681919215527,0.952561634770865,0.962770328954249
Q6PEE2,Ctif,269037,0.00600911187410805,0,0.981533012948739,0.0124578751771529,0.979482058520563,0.985196614983997
Q6PF93,Pik3c3,225326,0.00095845506237898,0,0.981007321364968,0.0180342235726529,0.981272453021415,0.982187708924004
Q6PFQ7,Rasa4,54153,0.143961380076057,0,0.619298139018846,0.236740480905097,0.592542173513079,0.74738622074521
Q6PGC1,Dhx29,218629,0,0,0.994011542533098,0.00598845746690216,0.993397058815273,0.993397058815273
Q6PGD0,Atraid,381629,0.0298925407461527,0,0.924172303547756,0.0459351557060913,0.914524518454126,0.943855721422641
Q6PGF2,Morn4,226123,0.0179301965012028,0,0.818698063478111,0.163371740020686,0.80450219299312,0.820125640062419
Q6PGG6,Gnl3l,237107,0.00375034765635656,0,0.977850604364873,0.01839904797877,0.974992224660423,0.978395288080653
Q6PH08,Erc2,238988,0.00631232732415172,0,0.974227704874735,0.0194599678011135,0.974702769404468,0.980895726841027
Q6PHN9,Rab35,77407,0,0,0.879019529837176,0.120980470162824,0.864424654492229,0.864424654492229
Q6PHZ2,Camk2d,108058,0,0,0.882018702594475,0.117981297405525,0.890340758349634,0.890340758349634
Q6PIC6,Atp1a3,232975,0.00107470793725798,0,0.98753221870521,0.0113930733575323,0.987702775023635,0.988740500210404
Q6PIP5,Nudcd1,67429,0.115888499570532,0,0.590866931249619,0.293244569179849,0.617732473261564,0.744744707335423
Q6PJN8,Dalrd3,67789,0.0344544912633562,0,0.807301985989657,0.158243522746987,0.827075509135219,0.862889786399107
Q6Q477,Atp2b4,381290,0.00477832600616278,0,0.986809279420963,0.00841239457287438,0.986191795299314,0.990813147110682
Q6QD59,Bnip1,224630,0.00571758635647688,0,0.848177240555731,0.146105173087792,0.837354893666363,0.841352896595073
Q6QWF9,Camk2n1,66259,0.0138623346200477,0,0.312531806933469,0.673605858446483,0.423622845078971,0.44134877551463
Q6R5N8,Tlr13,279572,1.41176236863762e-10,0,0.605292709136611,0.394707290722213,0.590392732296452,0.590392732296452
Q6R891,Ppp1r9b,217124,0.0177276142013254,0,0.910371787041441,0.0719005987572337,0.920178190552208,0.938384816307772
Q6S5J6,Krit1,79264,2.74459650426075e-09,0,0.53313868180881,0.466861315446593,0.541775246445438,0.541775246445438
Q6TEK5,Vkorc1l1,69568,0.00753955939142697,0,0.953464987695314,0.0389954529132587,0.953300440756554,0.960588196738675
Q6VNB8,Wdfy3,72145,0,0,0.95824906063897,0.0417509393610302,0.952501560098948,0.952501560098948
Q6VVW5,Npr2,230103,0.00832484075727708,0,0.939384839770307,0.0522903194724161,0.937922205545415,0.945824712619994
Q6ZPF3,Tiam2,24001,0.18219201748162,0,0.0657632863492745,0.752044696169106,0.171702724815464,0.376018710684425
Q6ZPL9,Ddx55,67848,5.68879603577066e-10,0,0.953345996935925,0.0466540024951949,0.954561915208268,0.954561915208268
Q6ZQ38,Cand1,71902,0.0130752117605284,0,0.960513448403612,0.0264113398358593,0.962652100364108,0.975729523557387
Q6ZQ73,Cand2,67088,0.0189156669458867,0,0,0.981084333054113,0.101940737881074,0.133234008429001
Q6ZQ88,Kdm1a,99982,0.00625628952373269,0,0.955362279440764,0.0383814310355034,0.951496892960133,0.957217240372369
Q6ZQ89,Marchf6,223455,0,0,0.926431362010307,0.0735686379896936,0.945868201018722,0.945868201018722
Q6ZQK5,Acap2,78618,0.0441203722107109,0,0.909272182260198,0.0466074455290906,0.909690315153865,0.955199663575
Q6ZWM4,Lsm8,76522,0.0157962422200556,0,0.932962315861121,0.0512414419188232,0.930250868915534,0.945558374409038
Q6ZWN5,Rps9,76846,0,0,0.9968296832767,0.00317031672330024,0.996998947628342,0.996998947628342
Q71FD5,Znrf2,387524,0.0801752176015655,0,0.799853797284564,0.119970985113871,0.776775919396161,0.859443984360415
Q71KT5,Tm7sf2,73166,0.0398938416450767,0,0.733234347081906,0.226871811273017,0.726191329181599,0.76441088601568
Q71M36,Cspg5,29873,0.00881586659476688,0,0.943736497009751,0.0474476363954818,0.936692391542589,0.944653258947049
Q71RI9,Kyat3,229905,0.000266817316650427,0,0.968374879214214,0.0313583034691353,0.965427034673695,0.965427034673696
Q76KF0,Sema6d,214968,0.00963693018414356,0,0.779613441640338,0.210749628175518,0.761905334948629,0.768562584257019
Q78IK2,Atp5md,66477,0.000434479581110118,0,0.978108085600858,0.0214574348180316,0.978976462655855,0.979418889451808
Q78IS1,Tmed3,66111,0,0,0.674088343028652,0.325911656971348,0.688084197897482,0.688084197897482
Q78J03,Msrb2,76467,0.00991299214963214,0,0.914760444860978,0.0753265629893894,0.903480265335772,0.912035595592944
Q78JW9,Ubfd1,28018,0.0673606607598087,0,0.751883273189724,0.180756066050467,0.750755560005789,0.820241814283333
Q7TMY8,Huwe1,59026,0.00197281933703483,0,0.965294978775861,0.0327322018871041,0.960430323149163,0.961890381063754
Q7TN73,Casd1,213819,0.0304825147761074,0,0.745386762075754,0.224130723148138,0.725501875223646,0.752700180879628
Q7TN98,Cpeb4,67579,0.00591719007607861,0,0.916184804118877,0.0778980058050442,0.902820935626232,0.907255398874337
Q7TNC4,Luc7l2,192196,0,0,0.962076793993443,0.0379232060065571,0.956667121530966,0.956667121530966
Q7TNR6,Igsf21,230868,0.00884489330957105,0,0.968424451625353,0.0227306550650756,0.970070166109957,0.978865997215273
Q7TNS2,Micos10,433771,0.0345642496636702,0,0.942040415465926,0.0233953348704041,0.943373412733721,0.978809553563028
Q7TPD0,Ints3,229543,0.0310562643245647,0,0.940771810649107,0.0281719250263279,0.938743816255949,0.970102939203615
Q7TPD3,Robo2,268902,0.00143802971278488,0,0.877752601120556,0.120809369166659,0.861578964899691,0.861578964899691
Q7TPV2,Dzip3,224170,0,0,0.981620946458298,0.0183790535417021,0.980324955999044,0.980324955999044
Q7TQF2,Fbxo10,269529,0.005884860252324,0,0.94662503979517,0.0474900999525062,0.948744608594574,0.95454073952944
Q7TQG1,Plekha6,240753,0.0272409802819605,0,0.852125048328944,0.120633971389096,0.838186011044871,0.863728219740482
Q7TQH0,Atxn2l,233871,9.16779781805525e-12,0,0.980397702764117,0.019602297226715,0.976983190721775,0.976983190721775
Q7TQI3,Otub1,107260,0,0,0.968602638098407,0.0313973619015931,0.971041923942716,0.971041923942716
Q7TQI8,Tspyl2,52808,0.074149055508431,0,0.772820961708591,0.153029982782978,0.753267338116768,0.82887719180276
Q7TQK0,Ccnt2,72949,8.73454726122649e-10,0,0.916189328935857,0.0838106701906883,0.90785063695235,0.90785063695235
Q7TSF1,Dsg1b,225256,0.0907311150695125,0,0.36977347085743,0.539495414073058,0.415247902246892,0.510521249902874
Q7TSF4,Lrrc75a,192976,0.065496259119654,0,0.749048737124231,0.185455003756115,0.759272277801575,0.827800074120158
Q7TSG2,Ctdp1,67655,0.00164891880238226,0,0.881777808909382,0.116573272288236,0.870924279123253,0.871193812408217
Q7TSH4,Ccp110,101565,2.43780652703484e-10,0,0.841548376585136,0.158451623171084,0.827950688072413,0.827950688072413
Q7TSH6,Scaf4,224432,0,0,0.975781572999498,0.0242184270005022,0.972805853780652,0.972805853780652
Q7TSI1,Plekhm1,353047,0,0,0.504623233384813,0.495376766615187,0.60342717137844,0.60342717137844
Q7TSI3,Ppp6r1,243819,0.00220419521163524,0,0.838712212905906,0.159083591882459,0.823383109147885,0.823525541805974
Q7TSQ8,Pdpr,319518,0.00331840968658073,0,0.978764174757737,0.0179174155556823,0.97630524262709,0.979316628832009
Q7TSS2,Ube2q1,70093,0.0223916274754116,0,0.898229706650795,0.0793786658737931,0.8912825887476,0.912780651698902
Q7TSV4,Pgm2,66681,0.0163687131492502,0,0.916237987218124,0.0673932996326262,0.916023368383341,0.93202674882485
Q80T74,Klhl29,208439,0.0213161235164779,0,0.886317358224138,0.092366518259384,0.875528421431083,0.895496617541955
Q80T85,Dcaf5,320808,0.00399979749723403,0,0.922865145540158,0.0731350569626082,0.916426613616291,0.919569475359117
Q80TA6,Mtmr12,268783,0.0807595921856752,0,0.503612453036979,0.415627954777345,0.535937369756988,0.62031762365489
Q80TF3,Pcdh19,279653,0.0451815953041911,0,0.843783370444902,0.111035034250907,0.834570094752542,0.879658272461953
Q80TG9,Lrfn2,70530,0.00876030790979614,0,0.709203504256156,0.282036187834048,0.684387221637088,0.688795997024035
Q80TH2,Erbin,59079,0.00127167826243513,0,0.944094387421369,0.0546339343161963,0.943081378365307,0.944081958867145
Q80TN5,Zdhhc17,320150,0.015398264600728,0,0.881779988182691,0.102821747216582,0.871189852766332,0.885095433407128
Q80TN7,Nav3,260315,0.0525470781128756,0,0.628500200871826,0.318952721015298,0.61427447516216,0.663875173313866
Q80TQ5,Plekhm2,69582,0.162873697412744,0,0.414638490797631,0.422487811789625,0.429339783849432,0.606411512160417
Q80TS3,Adgrl3,319387,0.0466267581719013,0,0.928489407081887,0.0248838347462118,0.924245065795851,0.972266621243582
Q80U28,Madd,228355,0.0404945915284777,0,0.882113984107205,0.0773914243643172,0.869118376953968,0.909148087163241
Q80U35,Arhgef17,207212,0,0,0.911509455670784,0.0884905443292159,0.905040865504104,0.905040865504104
Q80U56,Avl9,78937,0.0290620256000996,0,0.768337222443584,0.202600751956316,0.744371092481344,0.769994448675553
Q80U93,Nup214,227720,0,0,0.79278761041463,0.20721238958537,0.770969867624422,0.770969867624422
Q80UG5,Septin9,53860,0.00395449074584472,0,0.98128470919576,0.014760800058395,0.982342036393965,0.986264253575922
Q80UJ7,Rab3gap1,226407,0.00306957879267529,0,0.71367267878736,0.283257742419965,0.699264264202106,0.699264264202106
Q80UM7,Mogs,57377,0.00126843719579524,0,0.958134841096753,0.0405967217074522,0.953627097981884,0.954402687062753
Q80UP5,Ankrd13a,68420,0.0040414354743598,0,0.779749370793427,0.216209193732213,0.764787220721743,0.76622374745161
Q80UP8,Slc20a2,20516,0.0147108776929216,0,0.934557200176694,0.0507319221303849,0.931958254397936,0.946177157475059
Q80UU1,Ankzf1,52231,0.00553018129302402,0,0.726864165717309,0.267605652989667,0.704649333544567,0.706358167329665
Q80UX8,Abhd13,68904,0.00942256849416574,0,0.859219838348859,0.131357593156975,0.844281111403573,0.851671254046389
Q80UY2,Kcmf1,74287,0.00897330435752186,0,0.964762717010229,0.0262639786322491,0.961739120508409,0.970257664888786
Q80V91,Dtx3,80904,0.0176221084876242,0,0.933501661203872,0.0488762303085042,0.931297930625332,0.948521020519193
Q80VD1,Fam98b,68215,0.00475743414356815,0,0.974284180877324,0.0209583849791081,0.97198693587765,0.976417364615349
Q80VP1,Epn1,13854,0.00235144660511331,0,0.96756872959133,0.0300798238035568,0.968693021141791,0.97100101765322
Q80VP9,Asphd2,72898,0.0184958913196813,0,0.916301813101853,0.0652022955784661,0.91089331668626,0.928636804415241
Q80W04,Tmcc2,68875,0.00708441479290221,0,0.905920468367812,0.0869951168392859,0.913843811823452,0.92110343465673
Q80W14,Prpf40b,54614,0.00883075901578323,0,0.97503700175713,0.0161322392270869,0.974994534379442,0.983665205197316
Q80W22,Thnsl2,232078,0,0,0.724559006411248,0.275440993588752,0.708960600786584,0.708960600786584
Q80WG7,Trim36,28105,0.0711985382081504,0,0.710702057945502,0.218099403846348,0.712243366883742,0.785735509397061
Q80WJ7,Mtdh,67154,0.00143275916833412,0,0.979648757249491,0.018918483582175,0.979640863337285,0.980994758626863
Q80WM5,Hapln3,67666,0.0700924135010314,0,0.458962358636744,0.470945227862224,0.507002237146634,0.580375213499093
Q80WQ2,Vac14,234729,0,0,0.974935485509351,0.0250645144906495,0.974135205444979,0.974135205444979
Q80WS3,Fbll1,237730,1.33155316441492e-10,0,0.964697383960067,0.0353026159067776,0.959849556697391,0.959849556697391
Q80WV3,Chst2,54371,0.0124067577941688,0,0.81390213736568,0.173691104840152,0.797148016302194,0.806958473642748
Q80WW9,Ddrgk1,77006,0.000715793716989165,0,0.959784223439099,0.0394999828439122,0.955814634338513,0.95609967896944
Q80X71,Tmem106b,71900,0,0,0.3601586431717,0.6398413568283,0.385776289837259,0.385776289837259
Q80X73,Pelo,105083,4.73108427634131e-11,0,0.982360596137493,0.0176394038151962,0.980203681143645,0.980203681143645
Q80X90,Flnb,286940,0.147411052385357,0,0.753886952168238,0.098701995446405,0.723703367024563,0.88682888461389
Q80XA6,Reps2,194590,0,0,0.66361565277979,0.336384347220211,0.680787849508967,0.680787849508967
Q80XE1,Ric8b,237422,0,0,0.0331245860451921,0.966875413954808,0.163607507497361,0.163607507497361
Q80XG9,Lrrtm4,243499,0.00202060252101207,0,0.963349607469025,0.0346297900099624,0.96205059370002,0.963830185756182
Q80XI3,Eif4g3,230861,0.00136629907185167,0,0.994996236133358,0.00363746479479024,0.994489730150102,0.995777369351537
Q80XN0,Bdh1,71911,0.00464615228971184,0,0.975057156782538,0.0202966909277507,0.974492006901093,0.978951801444975
Q80XR2,Atp2c1,235574,0,0,0.93886266017643,0.0611373398235698,0.931422994330016,0.931422994330016
Q80XU3,Nucks1,98415,0.0469091458467093,0,0.58220058669951,0.370890267453781,0.626159847906212,0.675027923018765
Q80Y50,Camta2,216874,0.00719397487062914,0,0.982240843006417,0.0105651821229534,0.981711734169335,0.988729424733946
Q80Y83,Dixdc1,330938,0.106283966931732,0,0.743059812582184,0.150656220486084,0.728845091780613,0.842538932596994
Q80YA7,Dpp8,74388,0.0268743887951131,0,0.799208866559819,0.173916744645068,0.782950673413866,0.807364313381942
Q80YA8,Crb2,241324,0.000996030192914189,0,0.699251404207841,0.299752565599245,0.683358565426116,0.683358565426116
Q80YA9,Cnksr2,245684,0.00302318527846559,0,0.981796105743926,0.0151807089776085,0.979485358323369,0.982226732371016
Q80YC5,F12,58992,0.00869050019675694,0,0.932438087166533,0.0588714126367104,0.930462365100278,0.938655646670383
Q80YD6,Sergef,27414,0.0238112873015856,0,0.918227772769287,0.0579609399291273,0.923456260593056,0.947636312992424
Q80YQ8,Rmnd5a,68477,0.0120268644666711,0,0.969063733700909,0.0189094018324195,0.966320276580531,0.977970813500133
Q80YR2,Fam160b2,239170,0.094102394134542,0,0.643873583397391,0.262024022468067,0.623279071246594,0.719464568906934
Q80YT7,Pde4dip,83679,0.024213644172681,0,0.918628906046763,0.0571574497805556,0.911367163305115,0.934885879451413
Q80ZJ6,Zer1,227693,0,0,0.84473045337479,0.15526954662521,0.856034853644112,0.856034853644112
Q80ZJ7,Snx32,225861,0.0441766681669992,0,0.901807301172755,0.0540160306602461,0.89600058957592,0.940919104877412
Q80ZW2,Them6,223626,0.016806685363953,0,0.932180152860067,0.0510131617759801,0.93382237858749,0.950523254503243
Q810A3,Ttc9c,70387,0,0,0.250253841610424,0.749746158389576,0.312128115982003,0.312128115982003
Q810B6,Ankfy1,11736,0.00111563236369185,0,0.971066830774582,0.0278175368617259,0.968866385380564,0.969715261002553
Q810B8,Slitrk4,245446,0.0326355961111068,0,0.761330769828438,0.206033634060456,0.752194298003112,0.782849191145364
Q811J3,Ireb2,64602,0.207994607905711,0,0.600203146619273,0.191802245475016,0.58223169516161,0.819121729099277
Q811L6,Mast4,328329,0.0115199398832653,0,0.943089519917503,0.0453905401992315,0.937970309363727,0.948796114333035
Q811U4,Mfn1,67414,0.067212017955829,0,0.747087965300337,0.185700016743834,0.741107704345749,0.80982428375491
Q8BFR5,Tufm,233870,0.0227950273841018,0,0.970205416705775,0.0069995559101235,0.970277615687698,0.993257229118545
Q8BFR6,Zfand1,66361,0,0,0.736536004311301,0.2634639956887,0.762934190634468,0.762934190634468
Q8BFV2,Pcid2,234069,0.00592031802162828,0,0.965771474474913,0.0283082075034591,0.963115293527175,0.968638286529064
Q8BG07,Pld4,104759,0,0,0.577041629170812,0.422958370829188,0.586528428094196,0.586528428094196
Q8BG19,Tmtc4,70551,1.34880110044478e-09,0,0.72622986106195,0.273770137589249,0.708801360820784,0.708801360820784
Q8BG30,Nelfa,24116,0,0,0.939006877105496,0.0609931228945044,0.930823364974773,0.930823364974773
Q8BG31,Vxn,76982,0.00151161244427905,0,0.968628970135946,0.0298594174197747,0.97277087747944,0.97449487452637
Q8BG32,Psmd11,69077,0.00196187890676715,0,0.993822546100872,0.00421557499236087,0.994555271350298,0.996520765011569
Q8BG40,Katnb1,74187,0,0,0.914635362019601,0.0853646379803988,0.914573246482174,0.914573246482174
Q8BG50,Tmem169,271711,0,0,0.952322702354527,0.0476772976454728,0.948898897548439,0.948898897548439
Q8BG58,P4htm,74443,0,0,0.950762864340457,0.0492371356595431,0.953011844378348,0.953011844378348
Q8BG67,Efr3a,76740,0.0068915518364015,0,0.940914229862839,0.05219421830076,0.933880936362559,0.939915194914375
Q8BG73,Sh3bgrl2,212531,0,0,0.867560758794163,0.132439241205837,0.863675299330643,0.863675299330643
Q8BG81,Poldip3,73826,0.00553245382985605,0,0.966244019701059,0.0282235264690849,0.961321449800818,0.966283292055438
Q8BG94,Commd7,99311,0.00185570690153948,0,0.128927712003632,0.869216581094829,0.238771534963471,0.244926307193252
Q8BGD8,Coa6,67892,0.00352028235968894,0,0.914205192953214,0.0822745246870967,0.902513918835608,0.904723763141271
Q8BGE6,Atg4b,66615,0.0286202726258556,0,0.777686708176477,0.193693019197667,0.791099046800822,0.819818001829677
Q8BGF7,Pan2,103135,0.0480796080581804,0,0.874949649719606,0.0769707422222136,0.87534521812478,0.924901151028442
Q8BGG7,Ubash3b,72828,0.037666582118222,0,0.870680712601684,0.0916527052800937,0.862393412403474,0.899691392408769
Q8BGI5,Pex26,74043,0,0,0.980262449986254,0.0197375500137456,0.979518340414409,0.979518340414409
Q8BGJ9,U2af1l4,233073,0.0287144812193512,0,0.859819422411639,0.111466096369009,0.850077937010613,0.877612058493053
Q8BGN8,Synpr,72003,0.0982376766639353,0,0.786624146961846,0.115138176374219,0.768648690218489,0.873088103347496
Q8BGQ1,Vipas39,104799,0.0540750597910427,0,0.849468539088172,0.0964564011207854,0.830791821772208,0.884856595414382
Q8BGQ7,Aars,234734,0.00228482278240221,0,0.942549394405197,0.0551657828124008,0.934216000727385,0.935622259563481
Q8BGT5,Gpt2,108682,0.0809395032719851,0,0.875850038535691,0.0432104581923239,0.863366793313698,0.949347478906275
Q8BGT8,Phyhipl,70911,0.00159405898116613,0,0.969497411235021,0.0289085297838127,0.976535470359778,0.978569180776354
Q8BGX2,Timm29,69773,0.00384561069163923,0,0.970724874425422,0.0254295148829391,0.97158287260184,0.97535032606416
Q8BGY4,Klhl26,234378,0.039857960790991,0,0.909609068164808,0.0505329710442006,0.905647540712195,0.946082771251049
Q8BH16,Fbxl2,72179,0.0630253068438054,0,0.74318853210005,0.193786161056144,0.720380755276014,0.782505865931254
Q8BH43,Wasf2,242687,0.00512334911517268,0,0.881632355392781,0.113244295492046,0.889353347497713,0.894516089987845
Q8BH57,Wdr48,67561,0,0,0.38592268941437,0.61407731058563,0.47496315567801,0.47496315567801
Q8BH69,Sephs1,109079,0.0643579957490359,0,0.426630440921127,0.509011563329837,0.424429658162962,0.48498553291551
Q8BH75,Rnf41,67588,0.0144945248428413,0,0.967041161645256,0.018464313511903,0.968635718197277,0.983142601542208
Q8BH86,Dglucy,217830,0.119423508552329,0,0.817257945933744,0.0633185455139268,0.795707682562184,0.92638964699287
Q8BH95,Echs1,93747,0,0,0.960832796313825,0.0391672036861752,0.958467770671593,0.958467770671593
Q8BHE8,Maip1,68115,1.67951188169153e-11,0,0.919231505293264,0.0807684946899408,0.91376452197607,0.91376452197607
Q8BHH2,Rab9b,319642,0.0057513951083446,0,0.908472019130907,0.0857765857607483,0.913635307953795,0.91936270952337
Q8BHJ7,Gabra5,110886,0.00946949079275678,0,0.894708142735881,0.0958223664713624,0.886692461872844,0.894950618661966
Q8BHK1,Nipa1,233280,0,0,0.884245062360887,0.115754937639113,0.866150009971596,0.866150009971596
Q8BHL3,Tbc1d10b,68449,0.00253708522170515,0,0.829267696236531,0.168195218541764,0.933922893875237,0.944135456826086
Q8BHL8,Psmf1,228769,4.25661888896203e-09,0,0.899471653749013,0.100528341994368,0.890948867221666,0.890948867221666
Q8BHN0,Ppm1l,242083,0.00100717470494873,0,0.911474351896571,0.0875184733984799,0.911679215403066,0.912374336905812
Q8BHN1,Txlng,353170,9.65452752952783e-12,0,0.973645620107606,0.026354379882739,0.971003412661522,0.971003412661522
Q8BHS6,Armcx3,71703,0,0,0.745120335949444,0.254879664050556,0.72739506270073,0.72739506270073
Q8BHW2,Oscp1,230751,0.0132897323080183,0,0.896237453798894,0.0904728138930875,0.89034698051344,0.902620028153025
Q8BIZ6,Snip1,76793,0.0250212361935203,0,0.882665986389601,0.0923127774168785,0.872650049628436,0.89649767937395
Q8BJ05,Zc3h14,75553,0.0177753959206422,0,0.9491383527648,0.0330862513145581,0.945477219197042,0.962822678408397
Q8BJ42,Dlgap2,244310,0.00110674360481056,0,0.964022750305403,0.0348705060897862,0.961862218935054,0.962683484091071
Q8BJ48,Nagpa,27426,0,0,0.864808884955686,0.135191115044314,0.851739451007457,0.851739451007457
Q8BJ71,Nup93,71805,0.0474439649009093,0,0.766887752467672,0.185668282631418,0.767346555140424,0.814922692579904
Q8BJW6,Eif2a,229317,0.000329268901252601,0,0.992133927391954,0.00753680370679349,0.991392675026561,0.991641314399835
Q8BK64,Ahsa1,217737,0.00122613320193235,0,0.967385762321902,0.0313881044761658,0.965111634447361,0.96605147056763
Q8BK67,Rcc2,108911,0.00248523233924368,0,0.992944354736485,0.00457041292427089,0.9930340009387,0.995462266946117
Q8BK75,Elp6,72341,5.01729758975959e-11,0,0.984738720765207,0.01526127918462,0.982488799731026,0.982488799731026
Q8BKE6,Cyp20a1,77951,0,0,0.0104344409057093,0.989565559094291,0.139948587069316,0.139948587069316
Q8BKI2,Tnrc6b,213988,0.0225734385627616,0,0.951668815778036,0.0257577456592025,0.947042743121889,0.969289026503426
