protein,Symbol,Entrez,contrast,log2FC,percentControl,Pvalue,Tstatistic,SE,DF,R2m,R2c,FDR
O70166,Stmn3,20262,Mutant-Control,-0.00787195675505625,0.994558434616212,0.816437476413363,-0.233936135112052,0.0336500248295788,34.0001040618786,3.91171224017774e-05,0.970694027716861,0.935139208310317
A2A4P0,Dhx8,217207,Mutant-Control,0.0196936127297436,1.01374416658621,0.81660881410976,0.233713647029018,0.0842638544222383,34.0000014690686,0.000178775355980012,0.865809008058661,0.935139208310317
Q71FD5,Znrf2,387524,Mutant-Control,-0.00889203961060492,0.993855463168722,0.816891153470934,-0.233347034092001,0.0381065036682622,34.0000421174172,0.000238467031871913,0.820440812143731,0.935139208310317
Q91WM2,Hdhd5,214932,Mutant-Control,-0.0236794960486577,0.983720589587887,0.816958872819417,-0.233259108726414,0.10151584723935,34.0000090062435,0.000141932359277386,0.893048210654498,0.935139208310317
Q8BS45,Ttc26,264134,Mutant-Control,-0.0103021203033018,0.992884549901739,0.817017436888338,-0.233183069818699,0.0441803957350409,34.000019041494,9.86027602480205e-05,0.925650355129876,0.935139208310317
Q3U0K8,Ogfod1,270086,Mutant-Control,-0.0132003259165634,0.990891963066384,0.81717570690155,-0.232977582060772,0.0566592107266359,34.0000224746627,0.000353433365637633,0.733029585501019,0.935139208310317
B2RY56,Rbm25,67039,Mutant-Control,-0.0104113005627351,0.992809413238826,0.817189248027714,-0.232960022921498,0.0446913613424714,33.9996211876904,1.96100573708777e-05,0.985185059205712,0.935139208310317
A2AAE1,4932438A13Rik,229227,Mutant-Control,0.00661099996532055,1.00459291121865,0.81726550839552,0.232860980135448,0.0283903295497388,34.0002853140643,3.44378144034043e-05,0.973960898430617,0.935139208310317
P48410,Abcd1,11666,Mutant-Control,-0.0265833555106454,0.981742546191551,0.817417168152286,-0.232664104757727,0.114256367729464,34.0000048717435,0.0011785132465457,0.107394510447201,0.935139208310317
Q8K409,Polb,18970,Mutant-Control,0.0118652580983776,1.00825828323746,0.817545117515121,0.232497998465096,0.0510338075024713,34.0000980612844,5.77282230281182e-05,0.956214167722461,0.935139208310317
Q9D853,Eef1akmt2,72096,Mutant-Control,-0.0152430965699573,0.989489911632921,0.817575799997201,-0.232458172556825,0.0655735025458444,34.000013008306,0.000409342443150195,0.689414629445639,0.935139208310317
Q921I2,Klhdc4,234825,Mutant-Control,0.0245751729900894,1.0171801213639,0.817685351550466,0.232370154482749,0.105758732418943,33.0066724975279,0.000201136539612426,0.851616190528249,0.935139208310317
Q9WUD1,Stub1,56424,Mutant-Control,0.00437461011084483,1.00303685058057,0.818042215910879,0.231852733544169,0.0188680549242326,34.0001749054122,0.000641183939023009,0.510962626011111,0.935139208310317
Q9D486,Cmip,74440,Mutant-Control,-0.00711272254619288,0.995081969729538,0.818048165738235,-0.231845016986393,0.0306787811903257,34.0000605642019,0.000220680710940154,0.831673420290168,0.935139208310317
Q4FK66,Prpf38a,230596,Mutant-Control,0.0167386436968275,1.01166991193819,0.818225483447981,0.231614875880008,0.0722692945918521,34.0000127836314,0.000493791285110644,0.622606532064695,0.935139208310317
Q9CWF6,Bbs2,67378,Mutant-Control,0.0093861236638455,1.00652717491699,0.818409924898792,0.231375498079776,0.040566627589103,34.0000416895952,7.92264497914425e-05,0.939323668048874,0.935139208310317
Q9QXL8,Nme7,171567,Mutant-Control,-0.00994275561916336,0.993131900918629,0.818459670517496,-0.231310938859808,0.0429843727589096,34.0000319937511,0.000145522941601848,0.888487647226958,0.935139208310317
Q9QXN3,Trip4,56404,Mutant-Control,0.010063056603939,1.00699956253554,0.818487791366996,0.231274445273394,0.0435113208986116,34.0000103865107,4.85070249382746e-05,0.96281796118833,0.935139208310317
Q6A0A2,Larp4b,217980,Mutant-Control,0.00646150945635338,1.00448882177423,0.818513999933385,0.231240475620138,0.0279428133808537,33.9991930900386,1.06156264818051e-05,0.991860424086596,0.935139208310317
Q91UZ5,Impa2,114663,Mutant-Control,-0.0220013643651384,0.984865511502035,0.818738680105526,-0.230948860605116,0.0952650916202487,34.0000075088309,0.000655907116780311,0.495809623636306,0.935139208310317
Q9EPK6,Sil1,81500,Mutant-Control,-0.0116736400642674,0.991941097780642,0.818809475149126,-0.230856991613239,0.0505665433075754,34.0000261776787,0.000218089529705022,0.832222928792571,0.935139208310317
Q80UX8,Abhd13,68904,Mutant-Control,-0.0168903820577597,0.988360745648957,0.818865631267497,-0.230784122202266,0.0731869328642831,34.0000108974212,0.000162466205959475,0.874935214479592,0.935139208310317
P61965,Wdr5,140858,Mutant-Control,0.0121080249196384,1.00842796029803,0.818894134537236,0.230747137223867,0.0524731316943334,33.9999839657418,7.82266420891451e-05,0.939762643900693,0.935139208310317
Q6PAR5,Gapvd1,66691,Mutant-Control,0.0040431021886338,1.00280639545839,0.81921002933535,0.23033723577532,0.0175529682598848,34.0002118958374,5.00434167132571e-05,0.961327476781578,0.935139208310317
Q921R4,Dnajc14,74330,Mutant-Control,0.0201540526543438,1.01406775734343,0.819438614028827,0.230040670992836,0.0876108236311456,34.000009439945,0.000571329422675036,0.557349259041171,0.935139208310317
P14094,Atp1b1,11931,Mutant-Control,0.0064793236810452,1.00450122515786,0.819494813192633,0.229967792360925,0.0281749179505806,33.9993727269899,1.06181188042196e-05,0.99176815082211,0.935139208310317
Q9ERD7,Tubb3,22152,Mutant-Control,0.00718705469034298,1.00499411592725,0.819670215005923,0.229740200350567,0.0312834004644205,34.0000666796292,0.000104318408260154,0.918965339389131,0.935139208310317
P48758,Cbr1,12408,Mutant-Control,0.00420307663633857,1.0029175986506,0.819753941012362,0.229631573268122,0.018303565910037,34.0002647156166,4.17501027072681e-05,0.967537781072242,0.935139208310317
P54103,Dnajc2,22791,Mutant-Control,-0.0102769583017102,0.992901866922857,0.819776032146189,-0.229602935979745,0.0447596989901592,33.9998667234678,3.72777062295274e-05,0.971008000808626,0.935139208310317
Q811J3,Ireb2,64602,Mutant-Control,0.019978017209954,1.01394402989389,0.819818441404332,0.229547913030072,0.0870320141282956,34.0000076913813,0.000509773373331933,0.603343745290417,0.935139208310317
Q8R5A6,Tbc1d22a,223754,Mutant-Control,-0.0084367893783579,0.994169129128677,0.819987432956039,-0.229328693363852,0.0367890701098276,34.0000419169801,0.000343635148527132,0.732104978703311,0.935177753298751
Q02780,Nfia,18027,Mutant-Control,0.00885982962505061,1.00616006154488,0.821185612206508,0.227774724828508,0.0388973343364642,34.0000444373505,0.000152063376734444,0.879829622439639,0.936389858165581
Q8K0V4,Cnot3,232791,Mutant-Control,0.00503470823334862,1.00349589023702,0.82138167365669,0.227520464081499,0.0221285951295579,34.0007097458485,1.17987016894019e-05,0.990655046433592,0.936459046758419
Q8BHS6,Armcx3,71703,Mutant-Control,-0.00659322796110118,0.995440349541586,0.821527310950347,-0.227331663564633,0.0290026820624865,34.0000779164882,0.000290298429883698,0.769692180485091,0.936470733329523
Q9CXV9,Dcun1d5,76863,Mutant-Control,0.0153367362967707,1.01068732127719,0.821759245286361,0.228263192949797,0.067188827504677,20.0000075716262,9.16000695393301e-05,0.952533436381663,0.936580771073613
Q921L3,Tmco1,68944,Mutant-Control,-0.0114707179030749,0.992080628992913,0.821988815710655,-0.226733333676838,0.0505912285461477,34.0000415862812,0.000116661893736338,0.906957337084231,0.93668807879252
E9Q7F2,Rnf169,108937,Mutant-Control,-0.0204289563020827,0.985939511659565,0.822166430805939,-0.226503082738138,0.0901928400051878,34.0000170252483,9.11963363638614e-05,0.92711921965126,0.93673246746354
A6X8Z5,Arhgap31,12549,Mutant-Control,-0.0241896935595021,0.983372766210519,0.822350565039886,-0.227492053093132,0.10633203767166,20.0000059490542,0.000278840093686668,0.854525617044752,0.93673246746354
B2RRE7,Otud4,73945,Mutant-Control,-0.00688836457255437,0.995236730041599,0.822434042924111,-0.226156269178489,0.0304584285793903,33.9983944008025,1.00728188100086e-05,0.99192546323371,0.93673246746354
P16283,Slc4a3,20536,Mutant-Control,0.00812641948618609,1.00564869882832,0.82268190021237,0.225834919666981,0.0359838925626268,34.0000481923376,0.00034439202606029,0.723143481563506,0.936860504407139
Q9ER72,Cars,27267,Mutant-Control,0.00514773941047508,1.00357451445207,0.822982636140132,0.225445190600417,0.0228336625712235,33.9992126900258,1.34447984858632e-05,0.989154334545673,0.937048706861119
P62073,Timm10,30059,Mutant-Control,-0.0269550218204921,0.981489662787309,0.823138987516615,-0.225242523227717,0.119671105767364,34.0000027991842,0.000165597068817934,0.866175467665769,0.937072478053395
Q9EPU5,Tnfrsf21,94185,Mutant-Control,-0.00719378005753679,0.995026062833135,0.823376176878022,-0.22493514672892,0.0319815740765776,34.0000819955147,5.64978488484038e-05,0.95421732878184,0.937188253326523
Q9D0L8,Rnmt,67897,Mutant-Control,0.00782707201669819,1.00544005656138,0.823951408249371,0.224189795621079,0.0349127041889425,34.0001302288392,2.96044643972699e-05,0.975850431077936,0.937502419002351
Q8C4B4,Unc119b,106840,Mutant-Control,-0.00947131445499672,0.993456487718951,0.824056246997549,-0.224053970764526,0.0422724686497558,34.000035950987,0.00102788074402347,0.160498847195909,0.937502419002351
Q9CZT4,Polr3e,26939,Mutant-Control,-0.00894332602490966,0.993820133195568,0.824058798255645,-0.224050651373198,0.0399165365960615,34.0003114693881,2.45390280311286e-05,0.979957643088383,0.937502419002351
Q1HFZ0,Nsun2,28114,Mutant-Control,0.00774477090900483,1.0053827010789,0.824620852294195,0.223322537345243,0.0346797551249021,34.0000494591593,0.000375079195602861,0.691651581341182,0.937987573642319
Q9CPR1,Rwdd4a,192174,Mutant-Control,0.00609602140758359,1.00423437981015,0.824797057984567,0.223094290075872,0.0273248652195912,34.0000919026973,0.000107119260261517,0.911758168885647,0.937991513891968
Q9JII5,Dazap1,70248,Mutant-Control,-0.00823805473336403,0.994306087704285,0.824895529710111,-0.222966739315407,0.0369474602295303,34.0001363338947,1.93393144352439e-05,0.984050584728055,0.937991513891968
O35704,Sptlc1,268656,Mutant-Control,-0.0105246625629176,0.992731404764381,0.825652481865756,-0.221986403830943,0.0474112935805422,34.0000251638352,0.000348462740985463,0.710073806428253,0.938371598701199
Q8K1H1,Tdrd7,100121,Mutant-Control,-0.0088767686736837,0.993865983191306,0.825682548741241,-0.221947468884982,0.0399949083369986,34.0000128223017,5.5980411209964e-05,0.953407120876333,0.938371598701199
Q9JKK8,Atr,245000,Mutant-Control,0.02584607240555,1.01807657082128,0.825753979843619,0.221962205995518,0.116443573308476,31.9958946974201,0.000149415361561775,0.881722593732802,0.938371598701199
Q9EPL8,Ipo7,233726,Mutant-Control,-0.00440125979363248,0.996953927903366,0.82600623380822,-0.221528321457008,0.0198677070484039,34.0001781660234,0.000101161981132531,0.915483273239184,0.938371598701199
O54990,Prom1,19126,Mutant-Control,0.0285674064826438,1.01999876576319,0.826233123231597,0.222432303391062,0.128431914102058,20.0000029049939,0.000938854108164534,0.487650688735032,0.938371598701199
Q99PD7,Slc24a3,94249,Mutant-Control,-0.00900750380747528,0.993775924439047,0.826247153053237,-0.221216388769088,0.0407180673077417,34.0000355630687,0.000190722520577374,0.840209396299489,0.938371598701199
O88696,Clpp,53895,Mutant-Control,0.0105686146448285,1.00735250333203,0.82635054939813,0.221082520193128,0.0478039359945609,34.0000116134948,2.68462630376276e-05,0.977480492693319,0.938371598701199
Q8BZJ7,Dcun1d2,102323,Mutant-Control,-0.00841188313223551,0.994186292308733,0.826398752712257,-0.221020109980784,0.0380593563769688,34.0000434097674,0.000370143131581743,0.689336686314551,0.938371598701199
Q8VCR7,Abhd14b,76491,Mutant-Control,0.00858413428248017,1.00596780529386,0.826450741548027,0.220952802401242,0.0388505336397214,34.0000205725367,7.32614503561833e-05,0.938473764927568,0.938371598701199
Q9WTU3,Scn8a,20273,Mutant-Control,-0.01186593215931,0.99180889401249,0.826824574650756,-0.220468838881903,0.0538213573377875,34.0000378253514,7.90379815877417e-05,0.933330796281447,0.938641979789805
Q9JLC8,Sacs,50720,Mutant-Control,-0.00797209291998868,0.994489405605623,0.827458842428702,-0.21964783962607,0.0362948842727542,34.0000456824906,0.000400873515426453,0.6593272869316,0.939069928227944
Q62230,Siglec1,20612,Mutant-Control,-0.0479411734089075,0.967315771580261,0.827473068172519,-0.220243166264249,0.217673829440807,24.9627536499779,0.000336220267335953,0.78029071370416,0.939069928227944
Q2TA57,Asphd1,233879,Mutant-Control,-0.00707840727922715,0.995105638563613,0.827798188265524,-0.219208651423814,0.0322907295549293,34.0000467864026,5.31241092555883e-05,0.954672670042157,0.939158643486131
Q8BMJ3,Eif1ax,66235,Mutant-Control,0.00831097392628699,1.00577735304761,0.828154957214002,0.218746964806794,0.0379935508299627,33.9999659743429,2.06857185108904e-05,0.982275646800474,0.939158643486131
P35550,Fbl,14113,Mutant-Control,-0.0113250183532223,0.992180825497465,0.828168569110792,-0.218729351697659,0.0517763997621884,33.9999469781196,3.00430272889081e-05,0.974253783463792,0.939158643486131
Q9CZD5,Mtif3,76366,Mutant-Control,-0.05943824341138,0.959637710313499,0.82816983227664,-0.220790141735775,0.269206962521503,15.3284414225152,0.000763738260032558,0.659046641481249,0.939158643486131
Q8C0N2,Gpat3,231510,Mutant-Control,-0.00935327029117872,0.993537777620762,0.828312604245808,-0.21854296726454,0.0427983128821383,34.0000384386343,0.000180222063873618,0.8452900859849,0.939158643486131
Q9CWJ9,Atic,108147,Mutant-Control,-0.00508861975743358,0.996479050692571,0.828365893293174,-0.218474008866486,0.0232916482094827,34.0001379837573,4.65291984063919e-05,0.960032234204379,0.939158643486131
Q9R0M8,Slc35a2,22232,Mutant-Control,-0.0151499077590112,0.98955382837473,0.828864329034719,-0.217829114810372,0.0695495079810597,34.0000121738856,0.000370794004532276,0.679605754881484,0.939569741713069
Q9WUR2,Eci2,23986,Mutant-Control,0.0114635423230141,1.00797757465984,0.829191462949505,0.217405904185896,0.0527287534620587,34.000003332595,5.71955251783355e-05,0.950386114463252,0.93978655566471
Q6PGF7,Exoc8,102058,Mutant-Control,0.00514094150252387,1.00356978566954,0.829372052978039,0.217172285958805,0.0236721802684301,34.0001499295387,4.62931004367909e-05,0.959756910046885,0.939837236312106
Q9D4V7,Rabl3,67657,Mutant-Control,-0.00541185946964529,0.996255811885151,0.829519094525583,-0.216982094538996,0.0249415025748711,33.9998991524284,2.44780258027163e-05,0.978683669229634,0.93984988973521
P52196,Tst,22117,Mutant-Control,0.0132262132020688,1.00920986458032,0.830006351492568,0.216351861316619,0.0611328838198116,34.0000155681784,2.90526614676667e-05,0.974552301625006,0.940099802126559
Q9QYK5,Hs6st1,50785,Mutant-Control,-0.0193374604551195,0.986685723467338,0.830011492205709,-0.216345213010675,0.0893824281388902,34.0000090417806,0.000418112021547239,0.633746375745666,0.940099802126559
P13808,Slc4a2,20535,Mutant-Control,-0.0102470639569701,0.992922441235091,0.830191856587816,-0.216111948581163,0.0474155363655039,34.0000179923648,0.000228893225539532,0.799063312936984,0.940150142766523
A2A432,Cul4b,72584,Mutant-Control,0.00555599501606707,1.0038585473806,0.831514932990929,0.214401190002808,0.0259140120257463,34.0000546791627,4.28525863031586e-05,0.961778606928423,0.941494318464275
Q80X85,Mrps7,50529,Mutant-Control,-0.0305682488874757,0.979034599372669,0.83232254673055,-0.213357253620094,0.143272602026955,34.0000031454228,0.000453742282669516,0.591324800319503,0.942254509940296
Q6IE26,Ephx4,384214,Mutant-Control,0.00915634708800983,1.00636687912017,0.83280733076322,0.212730724890783,0.0430419587612968,34.0000308089278,0.000277947641835778,0.748182208637102,0.94259580394858
Q9D061,Acbd6,72482,Mutant-Control,-0.007166960378302,0.995044560524698,0.832967241742401,-0.212524073987132,0.0337230519058087,34.0000987670052,5.41197440829262e-05,0.950872651400731,0.94259580394858
Q9D287,Bcas2,68183,Mutant-Control,0.0189682728193423,1.01323461725776,0.833032839314395,0.212439311745314,0.0892879602344162,34.0000025899257,9.804004397809e-05,0.910932844503168,0.94259580394858
Q8VBZ0,Dhrsx,236082,Mutant-Control,0.0209330737947733,1.01461547777089,0.833571043286509,0.212885674408712,0.0983301194545602,20.0000072584722,0.000341054077088467,0.796813834536343,0.9427965427709
Q80TZ9,Rere,68703,Mutant-Control,-0.0199143673958933,0.986291245057243,0.833577246086229,-0.211735875596379,0.0940528729002685,34.0000082715264,0.000143483753517781,0.868780708789365,0.9427965427709
Q5U430,Ubr3,68795,Mutant-Control,-0.0064552021061326,0.99553559009773,0.833619149282468,-0.211681733682679,0.030494847117084,34.0000637912074,0.000234742594729794,0.785212506493166,0.9427965427709
Q9CPQ3,Tomm22,223696,Mutant-Control,0.0208300462169744,1.01454302334382,0.834070735071795,0.211098324881411,0.0986746163366103,33.999998108214,0.000155746926561866,0.856704098907579,0.94315306105797
Q8BP00,Iqcb1,320299,Mutant-Control,0.00541317116900775,1.00375917236447,0.834827860423854,0.210120341775714,0.0257622423572196,34.000095517947,0.000180544065362383,0.832339453667317,0.943817371321814
Q3TLI0,Trappc10,216131,Mutant-Control,-0.00461358578341287,0.9968072138387,0.834931111047879,-0.209986985060343,0.0219708177727638,34.000179081673,3.14636139024031e-05,0.970744487897792,0.943817371321814
O70333,Cript,56724,Mutant-Control,0.0177131141857609,1.01235347670075,0.835168470462621,0.210810146418978,0.0840240115888765,20.0000006263332,0.000114342324189978,0.930531525817775,0.943892910718842
Q3UM18,Lsg1,224092,Mutant-Control,0.010264031011828,1.00713985222399,0.835507300220752,0.20924288863736,0.0490531892322357,34.0000312577081,9.1460973704135e-05,0.914351795398065,0.943892910718842
Q8BMD8,Slc25a24,229731,Mutant-Control,0.0175287437200797,1.01222411037542,0.836006626664417,0.208598144328774,0.0840311584577303,34.0000193852086,7.42774747473939e-05,0.930012560389803,0.943892910718842
B2RUR8,Otud7b,229603,Mutant-Control,-0.00819766057817706,0.99433392776442,0.83601781314719,-0.208583700030783,0.0393015397510315,34.0000407807985,0.000612685765862223,0.422621093921342,0.943892910718842
Q9CWK3,Cd2bp2,70233,Mutant-Control,-0.0104309246612404,0.992795908751278,0.836118049535528,-0.208454284697654,0.050039387179638,34.0000054591819,6.12291579438512e-05,0.942227589170881,0.943892910718842
P62046,Lrch1,380916,Mutant-Control,0.0164755721874634,1.01148545350481,0.836360742002884,0.209261653674942,0.0787319219652918,20.0000065253768,0.000648537154854594,0.600129541938228,0.943892910718842
Q9JHW2,Nit2,52633,Mutant-Control,0.00587465072179949,1.0040802994313,0.836365112055942,0.208135317233856,0.0282251508291545,33.9999190368277,2.82051641584561e-05,0.973305552914528,0.943892910718842
Q9CXW4,Rpl11,67025,Mutant-Control,0.00938160770270535,1.00652402426465,0.836395698500506,0.208095813542587,0.0450831160079316,34.0002682585022,2.47258079632731e-05,0.976589663179009,0.943892910718842
Q3V0G7,Garnl3,99326,Mutant-Control,0.00999083802874079,1.0069491553106,0.836594826839382,0.207838757086058,0.0480701394139109,34.0000267127958,0.000582832691844148,0.446809532893487,0.943892910718842
Q4VC33,Maea,59003,Mutant-Control,-0.00623409497587879,0.995688177359616,0.836781877693235,-0.207597279584126,0.030029752742268,34.0003295601268,1.74648350060191e-05,0.983384820875943,0.943892910718842
Q6ZPS6,Ankib1,70797,Mutant-Control,0.00904494631646724,1.00628917335747,0.836994464520531,0.207322880804255,0.0436273424398683,34.0000362473738,7.56192187686646e-05,0.927869063081488,0.943892910718842
P52503,Ndufs6,407785,Mutant-Control,-0.0131840126136247,0.99090316766036,0.837260525566712,-0.206979473596131,0.0636971984929772,33.9998523014516,3.04805981259284e-05,0.970828901377827,0.943892910718842
Q91YI1,Atg13,51897,Mutant-Control,-0.0145666714581143,0.989953954786967,0.837423319649897,-0.214282905286546,0.067978691247607,6.00000062644702,0.00056542476675146,0.839917769134796,0.943892910718842
Q99L43,Cds2,110911,Mutant-Control,-0.0072835684101511,0.994964137777351,0.837437244676198,-0.206751374409359,0.035228633574788,34.0001637256837,3.51305360652678e-05,0.966304506371914,0.943892910718842
Q61749,Eif2b4,13667,Mutant-Control,-0.00735087462909867,0.994917720682876,0.837449765500766,-0.206735216008801,0.0355569543061582,34.0001351304257,3.25936697775069e-05,0.968732857457998,0.943892910718842
Q8VIJ6,Sfpq,71514,Mutant-Control,0.00844781447485854,1.00587275619813,0.837575825635275,0.20657254354962,0.0408951467106728,33.9996787351611,1.78852275619835e-05,0.982815649078029,0.943892910718842
Q4VBD2,Tapt1,231225,Mutant-Control,-0.0082158820025926,0.994321369277991,0.837687278183337,-0.206428690480554,0.0398000974741763,34.0000359804583,4.86463590020412e-05,0.953194802500727,0.943892910718842
Q9CR95,Necap1,67602,Mutant-Control,-0.00472620783003563,0.996729402462329,0.837724820456861,-0.206380237001352,0.0229004864937948,34.0001183865891,4.57459488197183e-05,0.955964768607799,0.943892910718842
Q5M8N4,Sdr39u1,654795,Mutant-Control,0.00740374446915393,1.00514507527886,0.837751990924316,0.206345131675009,0.0358803932472453,34.0010035483598,1.29087015050615e-05,0.987569804441092,0.943892910718842
Q8BIJ6,Iars2,381314,Mutant-Control,0.0117615123472836,1.00818578090746,0.83776239441922,0.206331739844961,0.0570029233317243,34.0002713503346,2.01638915679935e-05,0.980581032741368,0.943892910718842
Q9DC28,Csnk1d,104318,Mutant-Control,0.015987102389043,1.01114304125008,0.837952145444806,0.206086881714193,0.0775745756161926,34.0000088727133,0.000191008591713633,0.815610552383895,0.943892910718842
Q8VE96,Slc35f6,74919,Mutant-Control,-0.00999073595888955,0.993098872446024,0.838000052728699,-0.206025059462242,0.0484928191986304,34.0000252155821,0.000300642167833011,0.709601977451728,0.943892910718842
Q91VX2,Ubap2,68926,Mutant-Control,0.0198220446634618,1.01383441637242,0.83830126138517,0.205636386980318,0.0963936633712547,34.0000081720342,0.000141395719885843,0.862905449921376,0.944078447574279
Q64345,Ifit3,15959,Mutant-Control,0.00707565077955952,1.00491651397464,0.83871865710984,0.205097838968431,0.0344989045966916,34.0000553809737,0.0002826154591425,0.724540596886597,0.944394750322117
P50153,Gng4,14706,Mutant-Control,0.0187340761184975,1.01307014941225,0.838977967318576,0.204763296392055,0.0914913778425793,34.0000070944739,0.000448702634837498,0.561228660658672,0.94441177420816
P42866,Oprm1,18390,Mutant-Control,0.0137694352200031,1.00958993675699,0.839006845815982,0.204726040594019,0.0672578592349591,34.0000100766753,0.000118660728924926,0.883923395890161,0.94441177420816
Q80U28,Madd,228355,Mutant-Control,-0.00644843395506989,0.995540260489514,0.839413905780092,-0.204200927979616,0.0315788670446865,34.0000645068379,0.000103801288733886,0.897936330276482,0.94471623597151
O08641,Sh3yl1,24057,Mutant-Control,0.0119950483983891,1.00834899404464,0.839692115769108,0.203842070394909,0.058844812433227,34.0000237780776,0.000150504213709279,0.851493701874117,0.944875608390258
Q7TNF8,Tspoap1,207777,Mutant-Control,-0.0113699263113674,0.992149941547462,0.839989400548115,-0.203458636138991,0.0558832327156666,34.0000303010726,6.08865996879956e-05,0.939695000290695,0.944918104126993
Q9CZ44,Nsfl1c,386649,Mutant-Control,-0.0043651927945767,0.99697885180261,0.840071704276759,-0.203352484900125,0.0214661394313457,34.0000831866022,4.67498932580184e-05,0.953648316446521,0.944918104126993
Q6PHN9,Rab35,77407,Mutant-Control,-0.00872947033932725,0.993967461517228,0.840139705129537,-0.203264786858757,0.0429462991314531,34.0000333071834,0.000108730968857117,0.892102143589856,0.944918104126993
Q80TG9,Lrfn2,70530,Mutant-Control,0.0251498199470879,1.01758536008155,0.840538637219663,0.202750320024195,0.124043305796443,34.000004049187,0.000264784968460525,0.735908704492586,0.945213096024778
Q8VE73,Cul7,66515,Mutant-Control,-0.00909578077341511,0.993715118213875,0.840699411863523,-0.202542997085881,0.0449079005657172,34.0000349075154,5.8629328648928e-05,0.941404493347118,0.945240219743171
P11438,Lamp1,16783,Mutant-Control,-0.0110082856353237,0.992398675160349,0.840984679123019,-0.202175163446309,0.0544492481058246,34.000010120543,9.73759848651815e-05,0.90232574348065,0.945243222889633
Q3UMU9,Hdgfl2,15193,Mutant-Control,0.00976304007677431,1.00679017309993,0.841230379341812,0.201858369442316,0.0483657928266592,34.0000336719516,0.000112330921450198,0.886971059544598,0.945243222889633
Q80SY6,Adal,75894,Mutant-Control,-0.0150549534291313,0.989618960305066,0.841240004831328,-0.202930021344282,0.0741879063994664,20.0000121729581,0.00036432906566133,0.761128145036158,0.945243222889633
Q9CQW0,Emc6,66048,Mutant-Control,0.0157188312463434,1.01095503528045,0.841352618286925,0.201700769993257,0.0779314389670842,34.0000060640192,0.000133506120310402,0.865454269824807,0.945243222889633
Q61830,Mrc1,17533,Mutant-Control,-0.0110495614370443,0.992370282836385,0.841385358295717,-0.201658558824399,0.054793416661606,34.0000254001163,9.76653047455357e-05,0.901532967906306,0.945243222889633
Q8CCP0,Nemf,66244,Mutant-Control,0.0067315374207384,1.00467684866111,0.841715235388343,0.201233279573136,0.0334514123857526,34.0001014224659,3.04840116004737e-05,0.969135704756388,0.94546026034121
Q8C3B8,Rft1,328370,Mutant-Control,-0.0194359763006284,0.986618348965604,0.842613045140952,-0.201149827978549,0.0966243744573379,20.0000052781729,0.000403588172737218,0.730683560782433,0.946315056541641
Q91ZN5,Slc35b2,73836,Mutant-Control,0.02222383646696,1.01552364878238,0.843001402990737,0.199575520225769,0.111355523171476,33.9999999064117,0.000127355732918433,0.868904490365095,0.946597516962163
Q8QZT1,Acat1,110446,Mutant-Control,0.0100274879480926,1.00697473595866,0.843670537382472,0.19871327881187,0.050462092961518,34.0001261521547,1.454767593699e-05,0.98489489682113,0.947195115577756
Q9JK42,Pdk2,18604,Mutant-Control,0.0193053451903467,1.01347137782483,0.843987141778083,0.198305365511854,0.097351602870234,34.0000133842689,4.67806631329358e-05,0.951226794380627,0.947368914351474
Q9Z2G0,Fem1b,14155,Mutant-Control,0.0156554780865088,1.01091064212189,0.844187736541879,0.198046933625007,0.0790493334077657,34.0000097592289,0.000518521712971312,0.457980940061267,0.947368914351474
P98192,Gnpat,14712,Mutant-Control,0.0072937232871837,1.0050684249616,0.844236227853475,0.197984459348001,0.0368398777924453,34.0000896976761,2.51395611693707e-05,0.973704626418106,0.947368914351474
Q9DAT5,Trmu,72026,Mutant-Control,0.012640424563422,1.00880017046567,0.8445697304538,0.197554835794079,0.0639843844500861,34.0000456654907,4.68646745846688e-05,0.950767245719701,0.947589428312885
P39688,Fyn,14360,Mutant-Control,0.0068510894735887,1.00476010683632,0.844915322521152,0.197109683265373,0.0347577519282243,33.9998795946092,2.0130772975661e-05,0.978756386681055,0.947714695856823
Q9CQE1,Nipsnap3b,66536,Mutant-Control,0.0133195033945901,1.0092751260694,0.845081348651416,0.196895829734779,0.0676474631917378,34.0000657637848,3.80905611893679e-05,0.959716407675731,0.947714695856823
Q05A36,Mex3c,240396,Mutant-Control,0.0135997235118435,1.00947118043602,0.845092416371966,0.196881576901037,0.0690756531205526,34.0000136869984,0.000206702292487752,0.781365349928551,0.947714695856823
O35988,Sdc4,20971,Mutant-Control,0.0159983995559925,1.01115095913719,0.845334924974613,0.19656923820785,0.0813881139381329,34.0000100683686,0.000289781903992377,0.692514947146988,0.947832983635824
Q99020,Hnrnpab,15384,Mutant-Control,0.0100004769354953,1.00695588294268,0.845709986450827,0.196086211429163,0.0510004087620819,34.0001309528914,2.15602337593572e-05,0.977009775578404,0.948099834081097
Q9ET77,Jph3,57340,Mutant-Control,0.00738945204756014,1.00513511760547,0.846176189335066,0.195485882356735,0.0378004383665691,34.0000645258005,3.89996831887471e-05,0.958157835935591,0.948468757353857
Q9ET30,Tm9sf3,107358,Mutant-Control,-0.0143299852962979,0.990116378318252,0.846432686839749,-0.195155622072121,0.0734285035918779,34.0000178037241,0.000102843592760808,0.889286912402942,0.948602542914865
