Protein,Symbol,Label,log2FC,SE,DF,pvalue,adj.pvalue
Q9D0D4,Dimt1,Mutant-Control,-0.0530255718356822,0.0377659496907743,28.7417397409484,0.171015624521659,0.445955708024208
Q9D0D5,Gtf2e1,Mutant-Control,0.0737820432964712,0.0524811471183749,28.7417200777033,0.170479690220786,0.445227965731245
Q9D0E1,Hnrnpm,Mutant-Control,0.0954648488013832,0.0262741568082072,28.7417854581657,0.00108172539150986,0.0164046007199408
Q9D0E3,Lysmd1,Mutant-Control,0.0404121747395356,0.0372884324972172,28.7417397621035,0.2874738048931,0.578263339946443
Q9D0F3,Lman1,Mutant-Control,0.0741385077124489,0.0426901518858383,30.7417342387065,0.0924588877251722,0.314878183989024
Q9D0F6,Rfc5,Mutant-Control,-0.0618114082538593,0.0366211836857424,28.7417409282468,0.102262317556986,0.333824018379754
Q9D0F9,Pgm2,Mutant-Control,0.0249629716418258,0.0319504952747292,28.7417561380435,0.441013680010559,0.718139923378539
Q9D0G0,Mrps30,Mutant-Control,-0.17501947089697,0.0830440017846366,28.7417096834876,0.0439128756621356,0.199437643632199
Q9D0I4,Stx17,Mutant-Control,-0.0952352618399013,0.0485135154363707,28.7417234015104,0.0593810931375763,0.239714734682715
Q9D0I8,Mrto4,Mutant-Control,-0.0399937541351265,0.0348068093220637,28.7417454940178,0.260019858884565,0.547179045423447
Q9D0I9,Rars,Mutant-Control,0.0333873648658493,0.0175607982499234,28.7419457605323,0.0673387840594639,0.259532840563579
Q9D0J4,Arl2,Mutant-Control,-0.00732155058228161,0.0290056893220433,28.7417682370082,0.802514631748247,0.92412351998721
Q9D0J8,Ptms,Mutant-Control,0.0436644512669053,0.0678926736478557,28.7417125076143,0.525232015418307,0.779081126846292
Q9D0K0,Tbc1d7,Mutant-Control,0.110830723669534,0.0519478342738064,28.7417210079053,0.0415492534137263,0.192846035804494
Q9D0K1,Pex13,Mutant-Control,-0.0414834260700948,0.0757986004797566,30.7417120688852,0.588134548983241,0.817138403376059
Q9D0K2,Oxct1,Mutant-Control,-0.0899147330226046,0.0402499852509131,28.7417341742467,0.0334373072584552,0.168417801758111
Q9D0L4,Adck1,Mutant-Control,-0.0809483394988251,0.063116935482652,30.7417164810988,0.209249091139313,0.491819966235798
Q9D0L7,Armc10,Mutant-Control,-0.100185333653319,0.0492007414309512,28.7417231417788,0.0510325262735971,0.218438626220026
Q9D0L8,Rnmt,Mutant-Control,0.00782707201669908,0.0363163276575054,28.7417409352716,0.830880278248318,0.937596379983867
Q9D0M0,Exosc7,Mutant-Control,-0.0298665712694013,0.0290864044588744,28.7417671831615,0.313068726495937,0.606378826419526
Q9D0M1,Prpsap1,Mutant-Control,-0.0067875966149536,0.0230995508268459,28.7418148751601,0.770990884358568,0.908365547928622
Q9D0M3,Cyc1,Mutant-Control,-0.0373547899456332,0.0677226183393737,28.7417130684244,0.585495950882196,0.81652034578001
Q9D0M5,Dynll2,Mutant-Control,0.0540715576579787,0.0446474093101646,28.741727551684,0.235729301938427,0.52304313305422
Q9D0P8,Ift27,Mutant-Control,0.134338063801558,0.0770422856917299,28.7417108559016,0.0919016321291609,0.313959738360934
Q9D0Q7,Mrpl45,Mutant-Control,-0.0479579790506018,0.0619279046349495,30.7417170568831,0.444600249271443,0.721621996025497
Q9D0R2,Tars,Mutant-Control,0.0607476652837726,0.0202956406851505,30.7418816263854,0.00540715809333089,0.0509046354373499
Q9D0R4,Ddx56,Mutant-Control,0.0898224259739146,0.0948817018147412,28.7417087200299,0.351694556146593,0.640847115713852
Q9D0R8,Lsm12,Mutant-Control,0.00222327113586776,0.0541810854026012,30.7417217155867,0.967534074560099,0.990147166021576
Q9D0S9,Hint2,Mutant-Control,-0.000164561581994051,0.0510495745199708,28.7417249786917,0.997450242897795,0.999450163914472
Q9D0T1,Snu13,Mutant-Control,-0.000543950103575996,0.0502364857962635,30.7417249953678,0.991430806813371,0.99767408481316
Q9D0T2,Dusp12,Mutant-Control,-0.00775025096402782,0.0850679072879631,30.7417100588187,0.927998929220626,0.977460445454188
Q9D0U6,Maf1,Mutant-Control,-0.0211946356111472,0.0502882348629135,28.7417206410983,0.676552399076218,0.863040447114503
Q9D0W5,Ppil1,Mutant-Control,-0.0370449411682218,0.0287656035667808,28.7417696929964,0.208081162310272,0.490562415774403
Q9D0Z3,Tmem53,Mutant-Control,-0.0018657808779971,0.0807797462827768,28.7417114102591,0.98173240155425,0.995714163868076
Q9D115,Zfp706,Mutant-Control,0.0222737540075342,0.0898626375530672,28.7417091622099,0.806001563859432,0.925541878104263
Q9D136,Ogfod3,Mutant-Control,-0.0316074398089371,0.0490789822199387,28.7417231944283,0.524674250026746,0.778750546422677
Q9D154,Serpinb1a,Mutant-Control,-0.184335064602027,0.041958250995398,28.7417333719419,0.000138518221549065,0.00355258497619955
Q9D162,Ccdc167,Mutant-Control,0.0613958003239208,0.0649343315909683,30.7417156764845,0.3517734578709,0.640847115713852
Q9D164,Fxyd6,Mutant-Control,0.0891379842639815,0.0556992145255689,28.741717802103,0.120458006070284,0.363772749067663
Q9D168,Ints12,Mutant-Control,-0.00981238924658578,0.126220494077952,28.7417049651882,0.938573509429502,0.979722998919678
Q9D172,Gatd3a,Mutant-Control,0.0179650154725647,0.0723436422345146,28.741711070968,0.805645721857587,0.925541878104263
Q9D1A2,Cndp2,Mutant-Control,0.0406085189127538,0.0214265756251307,28.7418404844266,0.0681587235374645,0.261106675122105
Q9D1B9,Mrpl28,Mutant-Control,-0.0652227649772068,0.0525796191613658,28.7417207375696,0.224837435293446,0.509242191106195
Q9D1C8,Vps28,Mutant-Control,0.0588845606866956,0.0277927769426258,28.7417747939953,0.042883055482964,0.196313912355824
Q9D1D4,Tmed10,Mutant-Control,0.0540089721467587,0.0272421364204552,28.7417780159687,0.0570490885874153,0.233713312050832
Q9D1D6,Cthrc1,Mutant-Control,0.306750921988121,0.0671648634162282,28.7417131083824,8.58515980167663e-05,0.00246991056727652
Q9D1E6,Tbcb,Mutant-Control,0.0028175745605058,0.0350072789991456,28.7417447753448,0.936409040839799,0.979106845077333
Q9D1E8,Agpat5,Mutant-Control,-0.0105088238609193,0.0364469054958242,28.7417414681653,0.775161479545368,0.909517162127534
Q9D1F4,Akt1s1,Mutant-Control,-0.0879932568883987,0.0333924499232243,28.7417499330956,0.0134089119325828,0.0923401477213204
Q9D1G1,Rab1b,Mutant-Control,0.00450362520341741,0.0357315832978009,28.7417434610531,0.900577459678858,0.966230138222041
Q9D1G2,Pmvk,Mutant-Control,0.106273421033261,0.028916496140893,28.7417683254803,0.000968283099434873,0.0153516884128584
Q9D1G3,Hhatl,Mutant-Control,0.215381391719656,0.0474114386773824,30.7417279107913,8.05464426999359e-05,0.00238089823845234
Q9D1G5,Lrrc57,Mutant-Control,-0.0939014686885184,0.0283683057140988,28.7417709802571,0.00251901755571046,0.0293366719008951
Q9D1H0,Rita1,Mutant-Control,-0.00440031067125021,0.0396466879733365,28.7417343426256,0.912397210218311,0.971144787684305
Q9D1H6,Ndufaf4,Mutant-Control,-0.0685903299683892,0.111484788996985,30.741706875313,0.542921762928431,0.79008026885761
Q9D1H7,Get4,Mutant-Control,0.0128547937778323,0.0233754757881381,28.7418130156159,0.586618241623187,0.81652034578001
Q9D1I5,Mcee,Mutant-Control,-0.012822920472678,0.110279202138031,28.7417063089766,0.908241776412165,0.970579370044131
Q9D1I6,Mrpl14,Mutant-Control,-0.199978590317123,0.108014920089017,21.5292940062356,0.0778788101134041,0.284590141095394
Q9D1J1,Necap2,Mutant-Control,0.00719215053134709,0.0228151098727048,28.7418188655451,0.754859701453953,0.898986818496303
Q9D1J3,Sarnp,Mutant-Control,0.00662885558900933,0.0343100279914253,28.741750184948,0.84815757752283,0.944516531663392
Q9D1K2,Atp6v1f,Mutant-Control,0.0831124084751342,0.0640175741285168,28.7417145211982,0.204514389004917,0.487091969169785
Q9D1K7,1700037H04Rik,Mutant-Control,0.0680180792011534,0.0305292162892687,28.7417599795348,0.0338743714298124,0.169996328394837
Q9D1L0,Chchd2,Mutant-Control,-0.0257029783156135,0.0645990497354801,28.741713720184,0.693655118148328,0.872037863435346
Q9D1L9,Lamtor5,Mutant-Control,0.12118194356991,0.0484326043969625,28.7417240152291,0.0182942759043688,0.112851709910376
Q9D1M0,Sec13,Mutant-Control,0.0387913513078561,0.0259498397020937,28.7429724218637,0.145850253659929,0.407636782241774
Q9D1M4,Eef1e1,Mutant-Control,0.0794294662468694,0.0343125970301055,28.741746317401,0.0279663168232686,0.149956207654974
Q9D1M7,Fkbp11,Mutant-Control,0.0779359963168398,0.0875414615615675,15.7417065782474,0.386722408564974,0.670898708438769
Q9D1P0,Mrpl13,Mutant-Control,-0.100714235696141,0.0856367912605882,28.7417094749522,0.249219445328219,0.5360791951862
Q9D1P4,Chordc1,Mutant-Control,0.0568497157449341,0.0220325415619456,28.74183308614,0.0152547051450036,0.100257499240543
Q9D1Q4,Dpm3,Mutant-Control,0.0628685159956009,0.0495665375176144,28.7417231750938,0.214844913796268,0.498927724818318
Q9D1Q6,Erp44,Mutant-Control,0.0348737366530079,0.0389832968449833,30.7417410745918,0.377961728011341,0.66515161821572
Q9D1R2,Kti12,Mutant-Control,-0.0276775847277371,0.105033657446009,28.7417069011434,0.794036367215138,0.920419532501862
Q9D1R9,Rpl34,Mutant-Control,0.0398256664380794,0.0232664696492441,30.7418282215043,0.0970211024418279,0.322731763075159
Q9D1T0,Lingo1,Mutant-Control,0.116424771038566,0.0260084957198859,28.7417865624457,0.000110222738590546,0.00301534833101039
Q9D1X0,Nol3,Mutant-Control,0.177382272703461,0.0624992164371543,27.7417165503454,0.00838951283916759,0.0674253935092547
Q9D1X9,Tmem50b,Mutant-Control,-0.0085234233797509,0.0757749750312577,28.7417111457263,0.911222116256962,0.970839715661931
Q9D270,Zdhhc21,Mutant-Control,-0.290541293996543,0.138754328709519,15.7417043343003,0.0528213055432099,0.222689962580343
Q9D273,Mmab,Mutant-Control,-0.0302452195085461,0.0938135859052172,28.7417080721529,0.749485435752717,0.895680902666329
Q9D287,Bcas2,Mutant-Control,0.0189682728193417,0.0503435002306336,28.7417214348287,0.709106789818971,0.877679849257944
Q9D289,Trappc6b,Mutant-Control,0.00697298152437652,0.0191588829069985,30.7419125353334,0.718382507378308,0.881519150654543
Q9D2C2,Saal1,Mutant-Control,-0.0615268649817605,0.0383772395740987,28.741737287609,0.119822144622085,0.36311002644816
Q9D2C7,Tmbim6,Mutant-Control,-0.0085659774597817,0.0461845136070725,28.7417258083787,0.854160811911753,0.947741261676504
Q9D2D9,Klhdc8b,Mutant-Control,0.0669891389664569,0.110643269883174,16.7417055337781,0.552998848010463,0.795695188572865
Q9D2E2,Toe1,Mutant-Control,-0.0587187798088377,0.0399650388100422,28.7417349746205,0.152625597601427,0.416881820230053
Q9D2G2,Dlst,Mutant-Control,-0.0154719655421393,0.0351192174005664,28.7417449208426,0.662830611501145,0.8600358804504
Q9D2G5,Synj2,Mutant-Control,-0.0769109282199101,0.0607900661762551,28.7417164727287,0.215965137563677,0.499985588891743
Q9D2M8,Ube2v2,Mutant-Control,-0.0264664003183565,0.0504854674894616,28.7417204336505,0.604132841515145,0.826426571053756
Q9D2N4,Dtna,Mutant-Control,0.106746061705857,0.0208896198100016,30.7418683119578,1.60143830123137e-05,0.000642047907436209
Q9D2N9,Vps33a,Mutant-Control,0.026809014773729,0.021588998842377,28.7418377060638,0.224352163212524,0.508803865595113
Q9D2P8,Mobp,Mutant-Control,-0.164804260216009,0.0933923087624237,28.7417076180486,0.0882495312001045,0.308035796250484
Q9D2Q2,Trmt44,Mutant-Control,0.0326849373735301,0.0655030603990898,28.7417133115328,0.621588943349763,0.834214085751776
Q9D2Q3,2310057M21Rik,Mutant-Control,0.0253134990240657,0.043529126478634,28.7417292500764,0.56541658641814,0.804312012001008
Q9D2R0,Aacs,Mutant-Control,0.192980059697474,0.02557299952316,30.7418023050447,1.75553650764211e-08,2.44932453546227e-06
Q9D2U5,Naa38,Mutant-Control,-0.0449080093778786,0.0541812689223604,30.7417217244563,0.413580069994476,0.695213148983485
Q9D2U9,H2bu2,Mutant-Control,-0.0244584422722676,0.0503617391589442,28.7417212763983,0.630893492384523,0.839266400243027
Q9D2V5,Aar2,Mutant-Control,-0.0025196471030296,0.0667636357044637,28.7417132790079,0.970156048114612,0.991806664221677
Q9D2V7,Coro7,Mutant-Control,-0.0466672048497549,0.020633192908087,28.7418533923764,0.0314554092956341,0.16182369855925
Q9D304,Rnf128,Mutant-Control,0.0161190901189873,0.0378407455010695,16.7417354857136,0.675554445975323,0.863040447114503
Q9D328,Tmem35a,Mutant-Control,0.0733755994961375,0.0400665291324038,28.7417336006047,0.077433661677669,0.283408826790881
Q9D338,Mrpl19,Mutant-Control,-0.102639834221826,0.0899114545003752,28.7417084315265,0.263056647292316,0.550414868479663
Q9D358,Acp1,Mutant-Control,0.00494733067156564,0.0374932304960561,28.7417396263776,0.895941153531213,0.96303320293278
Q9D379,Ephx1,Mutant-Control,-0.033820079723058,0.031192868578647,28.7417562802828,0.287276637857475,0.578033408045499
Q9D385,Arl2bp,Mutant-Control,0.0503475956687529,0.0829450967528745,15.7417054265545,0.55250673627717,0.795695188572865
Q9D387,Lamp5,Mutant-Control,0.014449531473817,0.0432882527676474,28.7417295358967,0.740955228016963,0.890883086977996
Q9D394,Rufy3,Mutant-Control,0.0106465643734705,0.0244508197957625,28.7418017085314,0.666504555741808,0.86042350258872
Q9D3A8,Nos1ap,Mutant-Control,0.0734205327466105,0.0484063642332511,28.7417233859235,0.140251717799104,0.396111734156498
Q9D3A9,Ttyh1,Mutant-Control,0.0816422460960224,0.0828370151641715,28.7417090895881,0.332565416108648,0.624843169504666
Q9D3B1,Hacd2,Mutant-Control,0.108045079219486,0.0326879699503667,30.7417592364091,0.00241843518460829,0.0284983173105193
Q9D3D0,Ttpal,Mutant-Control,-0.0846961775326821,0.059022583190468,28.7417165974676,0.162086153766217,0.432680552969555
Q9D3D9,Atp5d,Mutant-Control,-0.0469026153128891,0.0654355858153725,28.7417141089311,0.479297297721937,0.746500993281588
Q9D3L0,Fam174a,Mutant-Control,0.0157418739654664,0.0512683841775222,28.7417208638432,0.761020247082228,0.902325346527679
Q9D3P8,Plgrkt,Mutant-Control,0.0943841037569781,0.0523623112218701,28.7417194897523,0.081960058334614,0.295022377163193
Q9D404,Oxsm,Mutant-Control,-0.0109491369408317,0.0836553268773219,30.7417103060635,0.896719911277952,0.963424934710456
Q9D415,Dlgap1,Mutant-Control,0.0637754168184992,0.0257534546831857,28.7418098866008,0.0194089612488096,0.116963802985093
Q9D428,Golga7b,Mutant-Control,-0.0298246077592067,0.0269653491870204,30.7417905249923,0.277292197084824,0.565115503027675
Q9D483,Polr3c,Mutant-Control,0.00580517652235664,0.0645568654979655,28.7417134333527,0.92897177223581,0.977739129975599
Q9D486,Cmip,Mutant-Control,-0.00711272254619325,0.0297217431265009,28.741763664799,0.812563236002203,0.928187511765412
Q9D4C9,Clvs1,Mutant-Control,-0.0630926297999181,0.0328933329322654,28.7417520474678,0.0650826118197628,0.254216742778169
Q9D4F2,Plpp6,Mutant-Control,0.0402667032897767,0.0360625236712474,28.7417422665302,0.27342172036491,0.560667231412585
Q9D4F8,Tubgcp4,Mutant-Control,-0.0363966761129093,0.0386167773654148,28.7417367188638,0.353787291571055,0.642713579687417
Q9D4H1,Exoc2,Mutant-Control,0.026521641736242,0.022704883876038,28.7418205300092,0.252363697357793,0.539035258042855
Q9D4H8,Cul2,Mutant-Control,-0.0127439014411313,0.0197224336514173,30.7418962016843,0.522968805406718,0.778057465947606
Q9D4J7,Phf6,Mutant-Control,0.132813247397949,0.0458595747797853,28.741726485562,0.00714903666161351,0.0607450423281557
Q9D4V0,Etnk1,Mutant-Control,-0.0390106518040404,0.0689979202785844,28.7417124892675,0.576196730460524,0.810579912747022
Q9D4V7,Rabl3,Mutant-Control,-0.00541185946964377,0.0259316015707728,28.7417868136297,0.836156422760362,0.939695713482723
Q9D517,Agpat3,Mutant-Control,0.0517993207243391,0.0273561080086382,28.7417756638463,0.0683954244545285,0.261725990671855
Q9D554,Sf3a3,Mutant-Control,0.0562329828784253,0.0345658956732896,28.741746780249,0.114687746474966,0.353953074651451
Q9D5J6,Shpk,Mutant-Control,0.0895418789233985,0.0729416944375613,28.7417117886076,0.229563633045248,0.514997808020629
Q9D5R2,Wdr20rt,Mutant-Control,-0.0427241694670719,0.0307041384887975,30.7417677790435,0.174068268688757,0.450020786734593
Q9D5T0,Atad1,Mutant-Control,-0.0489457470983444,0.039971854378712,28.7417342971413,0.230703757712489,0.516306982301999
Q9D5V5,Cul5,Mutant-Control,0.0362228882185866,0.0134531357880239,28.74241334142,0.0117015298513498,0.0849426350083415
Q9D620,Rab11fip1,Mutant-Control,-0.0708493390619352,0.0598655052341595,28.741716837112,0.24631735427149,0.533639425920053
Q9D658,Ptp4a3,Mutant-Control,0.155261955677004,0.0421508586882138,28.7417304494062,0.000947166496463942,0.015119985078564
Q9D659,Vsir,Mutant-Control,-0.0532854035077109,0.0479665307956862,28.7417242427204,0.27582409462532,0.563309574875921
Q9D662,Sec23b,Mutant-Control,0.0502758389205986,0.0261084428843023,30.7417974892122,0.0634407020483823,0.25045972693238
Q9D6E4,Ttc9b,Mutant-Control,0.145780593957697,0.0523755889909984,28.7417211910869,0.00940887979398373,0.0732548498245876
Q9D6F4,Gabra4,Mutant-Control,0.0771356743124416,0.0404413878138603,28.7417348391378,0.0665144291837792,0.257351446470351
Q9D6F9,Tubb4a,Mutant-Control,-0.0515660080209151,0.0375010188253637,28.7417388594645,0.179738906247906,0.455612193034127
Q9D6G9,Cmtm5,Mutant-Control,0.00109180354165186,0.0397677281860982,30.7417394573266,0.978274675463703,0.994972801526332
Q9D6I9,Lurap1,Mutant-Control,-0.0380364599192013,0.0559208351321211,28.7417180901642,0.501830515462763,0.761895133931822
Q9D6J1,Cers4,Mutant-Control,0.0439792698003918,0.0521814418544286,30.7417232903651,0.405842152324482,0.686897126680141
Q9D6J4,Necab3,Mutant-Control,0.24489672582903,0.131109743071202,28.7417080121827,0.0720063780103481,0.270430586387516
Q9D6J5,Ndufb8,Mutant-Control,0.0282009498083557,0.0784742242943635,28.7417089506721,0.721948343013709,0.88294822868912
Q9D6J6,Ndufv2,Mutant-Control,-0.0557212566081862,0.0401856023923528,28.7417331964355,0.176226561257472,0.45323790381324
Q9D6K5,Synj2bp,Mutant-Control,-0.0179999735959991,0.0342449055003626,30.7417536764725,0.602920084144623,0.825833596503611
Q9D6K7,Ttc33,Mutant-Control,-0.00278076468704183,0.04386167568957,28.7417289964914,0.949888047504179,0.984170357847787
Q9D6K8,Fundc2,Mutant-Control,-0.0753078594287919,0.0492359261743613,28.7417078933352,0.137065582148029,0.391571785345233
Q9D6L8,Ppil3,Mutant-Control,-0.0252945625609564,0.0348866694346548,28.7418645281089,0.474283681693358,0.742005598450968
Q9D6M3,Slc25a22,Mutant-Control,0.0168663702066636,0.075083449027817,28.7417092379215,0.823852607559978,0.933595971368965
Q9D6N5,Drap1,Mutant-Control,0.18602360539934,0.0523399939369183,28.7417204594662,0.00133361388489378,0.0189476384134807
Q9D6R2,Idh3a,Mutant-Control,0.0232031381244969,0.0386623903451221,28.7417295040248,0.553110805028306,0.795695188572865
Q9D6S7,Mrrf,Mutant-Control,-0.110902485224114,0.0695980014980226,30.7417139160987,0.121285699086705,0.364866889037635
Q9D6T0,Nosip,Mutant-Control,-0.0512167226805899,0.0314392302670772,28.7417585055886,0.11421125750661,0.353791177782465
Q9D6U8,Fam162a,Mutant-Control,-0.0653404410188136,0.0789729247417385,28.7417098982933,0.414839923294542,0.696299694974045
Q9D6W8,Borcs6,Mutant-Control,0.0181208244062024,0.0395821207318569,28.7417350889232,0.650536049587312,0.851697867263122
Q9D6Y4,Borcs8,Mutant-Control,0.0145667948256568,0.197085045154124,15.7417037894794,0.942012086014703,0.981385929507554
Q9D6Y7,Msra,Mutant-Control,-0.0168625406825123,0.0468099583372067,28.7417252350465,0.721305951579849,0.882932149187757
Q9D6Y9,Gbe1,Mutant-Control,-0.0208372110692419,0.0270547698856394,28.7417786677197,0.447474082931306,0.722762603340949
Q9D6Z1,Nop56,Mutant-Control,0.0251546976255223,0.0514050480048844,28.7417211946895,0.628312790876576,0.837967056759743
Q9D706,Rpap3,Mutant-Control,0.033009831770793,0.0247356397903191,30.7418106448718,0.191839345625364,0.469568868450014
Q9D708,S100a16,Mutant-Control,0.0482901077225986,0.0325930860063213,28.7417550134119,0.149326477780981,0.414360186555339
Q9D710,Tmx2,Mutant-Control,0.00523446786306886,0.0357770708772993,30.7417489811683,0.884633554442,0.959729121436331
Q9D711,Pir,Mutant-Control,-0.134764634433738,0.0497570114082815,28.7417220987154,0.0112650784743272,0.0828282340754587
Q9D735,Trir,Mutant-Control,0.0130628993858298,0.074213373073842,28.7417108991216,0.861514033689366,0.950195754777915
Q9D753,Exosc8,Mutant-Control,-0.0431770556177081,0.0301968063443527,30.7417702996273,0.162843814428212,0.433752748931351
Q9D773,Mrpl2,Mutant-Control,-0.148912798791249,0.0726805337636647,28.7417115111021,0.0497034483107645,0.214561420430627
Q9D787,Ppil2,Mutant-Control,-0.0182670761386031,0.0527789379508643,30.7417228053258,0.731621113693844,0.887461117914842
Q9D7A6,Srp19,Mutant-Control,0.0691755111122766,0.0441758982002617,30.7417320237824,0.127606631635059,0.377196551816174
Q9D7A8,Armc1,Mutant-Control,-0.0920691141932915,0.0516198669940021,30.7417237537509,0.0843649438043787,0.299964244637791
Q9D7B6,Acad8,Mutant-Control,-0.0228042678336806,0.0564224258395823,28.7417175675779,0.68907932323385,0.869406939112473
Q9D7E4,2310011J03Rik,Mutant-Control,-0.0502298808308215,0.0722133789291635,28.7417119178849,0.49228078081857,0.756651552710505
Q9D7G0,Prps1,Mutant-Control,-0.0183978528294627,0.0267439661666412,28.7417817314102,0.497014580461147,0.75988181921307
Q9D7H3,Rtca,Mutant-Control,-0.0529843883238901,0.0308125800934686,28.7417581621001,0.096263814059344,0.321333241743918
Q9D7I5,Lhpp,Mutant-Control,-0.030178739736193,0.0490172625957058,28.7417228829333,0.542953671001058,0.79008026885761
Q9D7N3,Mrps9,Mutant-Control,-0.18993044639857,0.0750266511710285,28.7417130804123,0.0170898632680477,0.10825255404324
Q9D7N9,Apmap,Mutant-Control,0.0360059406079261,0.0290654444862186,28.7417662490896,0.22544574034694,0.509757331402403
Q9D7P6,Iscu,Mutant-Control,0.0515890307212615,0.0329906616796275,28.7417512957637,0.128822101778865,0.379342753064315
Q9D7S7,Rpl22l1,Mutant-Control,-0.00456004418649877,0.0445726999920184,28.7417381950812,0.91922442161881,0.972919066183101
Q9D7S9,Chmp5,Mutant-Control,0.0400437268582275,0.0398090488753938,28.7417349784522,0.322859955655252,0.616464088593376
Q9D7V2,Lysmd2,Mutant-Control,-0.001342430082912,0.0315284712304277,30.7417639968207,0.966313012253365,0.989646995592505
Q9D7V9,Naaa,Mutant-Control,0.133082463803002,0.0498875897040787,30.7417253497938,0.0120758966625662,0.0863129663094896
Q9D7X1,Kctd4,Mutant-Control,0.0762522664114559,0.0320573889515001,28.7417549549871,0.0242453870545337,0.136509943577423
Q9D7X3,Dusp3,Mutant-Control,0.00126758191092466,0.0461766475061798,28.7417259814495,0.978289968290619,0.994972801526332
Q9D7X8,Ggct,Mutant-Control,-0.0187273857640914,0.0392361132690664,30.7417405468481,0.636524697453421,0.842053332885184
Q9D7Z3,Nol7,Mutant-Control,-0.111924533976281,0.143526713612731,28.7417044289603,0.441873419987642,0.719371990159578
Q9D819,Ppa1,Mutant-Control,0.0792078845562708,0.0296495127057525,28.7417651531048,0.0123027379487795,0.0872348026644956
Q9D823,Rpl37,Mutant-Control,0.0208938354934853,0.0217484330592023,28.7418343557942,0.344713322380657,0.635328966163134
Q9D824,Fip1l1,Mutant-Control,0.014777358889732,0.038786576368373,28.7415851638634,0.706011231681882,0.876336390862023
Q9D832,Dnajb4,Mutant-Control,0.0207920085262213,0.0246907922338498,30.7418111194624,0.40623810394137,0.687010184992727
Q9D850,Tmem68,Mutant-Control,0.0477726045808978,0.041244638366611,30.7417366653399,0.255671529232871,0.542942035899089
Q9D853,Eef1akmt2,Mutant-Control,-0.0152430965699578,0.0619272521297284,28.7417149160943,0.807319233497223,0.92629259422313
Q9D855,Uqcrb,Mutant-Control,-0.0831366391118903,0.0725992404462449,28.741712439342,0.261595584431728,0.548674322608459
Q9D868,Ppih,Mutant-Control,0.0199198729133701,0.039137063496153,28.7417356837466,0.614653544295482,0.829174668737977
Q9D880,Timm50,Mutant-Control,-0.0964362283760269,0.0517140840364008,28.741721008914,0.0724508948098772,0.2715837948381
Q9D882,Fam241b,Mutant-Control,0.00476698028873078,0.0284266635286357,28.7417708538117,0.867998420957008,0.952817778850683
Q9D883,U2af1,Mutant-Control,0.0537690909302116,0.029584845854857,28.7417649084252,0.0795874327073363,0.288566491978367
Q9D892,Itpa,Mutant-Control,-0.0209438583858337,0.0533356877352844,30.741722370052,0.697265511961686,0.873340725807486
Q9D898,Arpc5l,Mutant-Control,-0.117357429149293,0.023891650306138,28.7418063961011,3.30968484471569e-05,0.00113826075912954
Q9D8B1,Aig1,Mutant-Control,-0.0213935543698068,0.049775063080174,28.7417232627721,0.670543023951479,0.862886577215554
Q9D8B3,Chmp4b,Mutant-Control,0.0784427234438552,0.0467383548706963,28.7417246417373,0.104123581373349,0.33721731831963
Q9D8B4,Ndufa11,Mutant-Control,-0.0403097014972435,0.0889384341674864,28.7417081232677,0.65378534320272,0.853665601669282
Q9D8B7,Jam3,Mutant-Control,-0.0504805493141366,0.031117365142828,28.7417568657659,0.115666878608352,0.355615753711707
Q9D8C2,Tspan13,Mutant-Control,0.0294889019700136,0.0493306509128182,28.7417228744697,0.554667665737116,0.796492720498584
Q9D8E6,Rpl4,Mutant-Control,0.0290927052391366,0.0188821255445004,28.7418976129666,0.13431558162413,0.387024162498939
Q9D8L5,Ccdc91,Mutant-Control,-0.0410050504296576,0.107646875878631,30.7417071822971,0.705881023833557,0.876336390862023
Q9D8M3,Slc48a1,Mutant-Control,-0.0321719851516438,0.0527576687400207,28.7417200054467,0.546781076132859,0.792344160179232
Q9D8M4,Rpl7l1,Mutant-Control,-0.0336528637283431,0.116960377918143,28.7417060905849,0.775618921659504,0.909517162127534
Q9D8N0,Eef1g,Mutant-Control,0.0236525002750095,0.0262730647206986,28.7417846374074,0.375465243273793,0.663251849279987
Q9D8N2,Fam45a,Mutant-Control,-0.0736112880357814,0.0279478164368494,28.7417730603385,0.0134482583261772,0.0923884781421181
Q9D8S3,Arfgap3,Mutant-Control,0.373495847643351,0.0531826790540131,28.7417243354176,1.05867103062557e-07,1.1722681126419e-05
Q9D8S4,Rexo2,Mutant-Control,0.0175448301748794,0.040550365027485,28.7417331960723,0.668485586856065,0.861429846723133
Q9D8S9,Bola1,Mutant-Control,-0.0110202031455265,0.0378715109433046,28.7417383339582,0.773149116941156,0.9088691115765
Q9D8T0,Fam3a,Mutant-Control,-0.153790128434474,0.067686672880008,28.7417129392705,0.0307473167775086,0.159237774194432
Q9D8T2,Gsdmd,Mutant-Control,0.0937946548050148,0.0671308729211909,28.7417127463728,0.173050289294102,0.449384315874197
Q9D8T4,Tvp23b,Mutant-Control,0.0062971379617532,0.0418732628895211,28.7417310401752,0.881510801700449,0.958600054974643
Q9D8T7,Slirp,Mutant-Control,-0.000962013189554463,0.0576023988696235,30.7417194086389,0.98678313378107,0.997324723753771
Q9D8U2,Tmem41a,Mutant-Control,-0.0258252187414887,0.0350640811903272,15.7417370494478,0.472251713228508,0.740447092605272
