protein,symbol,entrez,contrast,log2FC,percentControl,Pvalue,FDR,Padjust,Tstatistic,SE,DF,isSingular
Q80V94,Ap4e1,108011,Mutant-Control,-0.0621585669929861,0.957829937095698,0.41024232847869,0.718091794514109,1,-0.83374814174473,0.0745531700531421,34.0000088311909,FALSE
Q80VC9,Camsap3,69697,Mutant-Control,0.0394211382022762,1.02770139268909,0.191998464660535,0.506802276083427,1,1.33114587349871,0.0296144389485008,34.0003619469654,FALSE
Q80VD1,Fam98b,68215,Mutant-Control,-0.0342281651423919,0.976554072744493,0.497999866487341,0.782132950375985,1,-0.68498031678287,0.0499695601519624,34.0000105190844,FALSE
Q80VI1,Trim56,384309,Mutant-Control,0.0752254770981162,1.05352567736821,0.130757542135815,0.421089444644221,1,1.54851407687209,0.0485791367489972,34.0000863932763,FALSE
Q80VJ2,Sra1,24068,Mutant-Control,0.097932273290346,1.07023845535483,0.0622835025554948,0.277633332838471,1,1.92767114543515,0.0508034129795719,34.0000255856184,FALSE
Q80VJ8,Ccdc155,384619,Mutant-Control,-0.0129770585934086,0.991045322514842,0.626082359136339,0.854699217227154,1,-0.491712357263568,0.0263915649092638,34.0001501273846,FALSE
Q80VL1,Tdrkh,72634,Mutant-Control,-0.145039481693772,0.904354628088713,0.0107084846522528,0.0975497383800433,1,-2.7006990752764,0.0537044215779308,33.9999979415648,FALSE
Q80VM7,Ankrd24,70615,Mutant-Control,-0.0495900675716596,0.966210832458163,0.511443035033144,0.791653433794633,1,-0.69776711495694,0.0710696541993382,6.00000212167351,FALSE
Q80VP0,Tecpr1,70381,Mutant-Control,-0.10909225945504,0.927171252511768,2.66789011259171e-07,3.53164715689006e-05,0.00228451430341228,-6.39347963979618,0.0170630494818496,33.9999141667091,FALSE
Q80VP1,Epn1,13854,Mutant-Control,-0.00519639177096032,0.996404614627031,0.874622573775284,0.961001715806198,1,-0.158983411771523,0.032685119240164,34.0000358227967,FALSE
Q80VP5,2810006K23Rik,72650,Mutant-Control,0.0591586715776327,1.04185800912309,0.578515079015517,0.829005270126654,1,0.56476306743983,0.104749540096185,20.0000400304926,FALSE
Q80VP9,Asphd2,72898,Mutant-Control,0.0209534755143821,1.01462982595001,0.589801079843996,0.835202025252875,1,0.544279564792144,0.0384976340649204,34.0000781488502,FALSE
Q80VQ0,Aldh3b1,67689,Mutant-Control,-0.0385725784055486,0.973617781350281,0.304361640649271,0.624315623066956,1,-1.04288231388157,0.0369865112219449,34.0000976930864,FALSE
Q80VQ1,Lrrc1,214345,Mutant-Control,0.0298589438733181,1.02091230351935,0.634530269353679,0.858370094229945,1,0.479674405327706,0.0622483575143413,34.0000172494417,FALSE
Q80VW5,Whrn,73750,Mutant-Control,0.0785394565111188,1.05594848699912,0.261591588471384,0.582632325731342,1,1.14161328375695,0.0687969013926086,34.0000131988052,FALSE
Q80VW7,Akna,100182,Mutant-Control,-0.0267598329988639,0.981622462003677,0.653652357051362,0.86731095610929,1,-0.471927239524961,0.0567033024535734,6.00000413650756,FALSE
Q80VY9,Dhx33,216877,Mutant-Control,-0.0480767264440503,0.967224888597209,0.466562282005931,0.759105609123463,1,-0.742253491936979,0.0647713038285473,20.0001683535404,FALSE
Q80W00,Ppp1r10,52040,Mutant-Control,-0.057296313243576,0.961063516540333,0.208317774591702,0.524723328670366,1,-1.28257113550169,0.0446730100636204,34.0000910591237,FALSE
Q80W03,Tox3,244579,Mutant-Control,-0.0632747066258244,0.957089199457179,0.103649200985348,0.369350024152116,1,-1.67227630329236,0.0378374712966092,34.0000232641612,FALSE
Q80W04,Tmcc2,68875,Mutant-Control,0.0245980511992778,1.01719625189977,0.48990162438085,0.776425617170686,1,0.69803571475476,0.0352389579491929,34.0000767094053,FALSE
Q80W14,Prpf40b,54614,Mutant-Control,-0.00856934251825159,0.99407779022323,0.853341010232425,0.953224533855062,1,-0.186268670737424,0.0460052808898361,34.0000560519914,FALSE
Q80W21,Gstm7,68312,Mutant-Control,-0.0721063279825582,0.951248165862969,0.0319093920149978,0.188879242610427,1,-2.23758308059771,0.0322250952859802,34.0000916480756,FALSE
Q80W22,Thnsl2,232078,Mutant-Control,0.0463576934568204,1.03265453413378,0.438376774878494,0.740391284219652,1,0.784157865915633,0.0591178071046832,34.0000205019065,FALSE
Q80W47,Wipi2,74781,Mutant-Control,-0.0460545023006533,0.968581597347475,0.154223262153794,0.455227091976194,1,-1.45724597995374,0.0316037943725297,34.000063021357,FALSE
Q80W54,Zmpste24,230709,Mutant-Control,0.0711556669660691,1.05055789321676,0.0495973410028822,0.242825632365741,1,2.03603761034403,0.0349481102925431,34.0000939728124,FALSE
Q80W68,Kirrel,170643,Mutant-Control,-0.087776266630085,0.940972022285899,0.347181795783545,0.663745862311787,1,-0.953269912129258,0.0920791325869341,34.0000076937268,FALSE
Q80WB5,Wdyhv1,76773,Mutant-Control,0.0667122097825432,1.0473271844096,0.252116909732011,0.573711692276165,1,1.26698485224629,0.0526543073220383,6.00000292344952,FALSE
Q80WC7,Agfg2,231801,Mutant-Control,0.0816760129518714,1.05824671697291,0.193161228413747,0.508153486607347,1,1.32758285493395,0.0615223469091388,34.000014659896,FALSE
Q80WG7,Trim36,28105,Mutant-Control,0.0396365939727659,1.02785488370692,0.476194177203774,0.767266593773397,1,0.72041405358226,0.0550191848363769,34.0000182728789,FALSE
Q80WJ7,Mtdh,67154,Mutant-Control,0.0176638249475571,1.01231889054229,0.640348908969491,0.861041293454627,1,0.471424293123749,0.0374690596246392,34.0000834772443,FALSE
Q80WM4,Hapln4,330790,Mutant-Control,0.000152342416870788,1.00010560129216,0.99781957923323,0.999099793415194,1,0.0027529206439742,0.0553384701459688,34.0000233745938,FALSE
Q80WM5,Hapln3,67666,Mutant-Control,-0.0194186437203978,0.986630202298381,0.63132878743823,0.856822196522951,1,-0.484227944812659,0.0401022781283525,34.0000394504861,FALSE
Q80WQ2,Vac14,234729,Mutant-Control,0.0180743362151556,1.01260698153082,0.347094437018067,0.66372703532508,1,0.953445011731179,0.0189568732257961,33.9997761761239,FALSE
Q80WQ4,Trmt9b,319582,Mutant-Control,0.289829038003128,1.22249540117072,0.000173734013409411,0.00561390323330108,1,4.59903551359804,0.0630195259736929,20.0000121426507,FALSE
Q80WR1,Tspan18,241556,Mutant-Control,-0.00684578919106027,0.995266100911736,0.933400525580501,0.980207082169051,1,-0.0846254741373386,0.0808951354287273,20.0000105126462,FALSE
Q80WR5,A430005L14Rik,97159,Mutant-Control,0.0204509271981657,1.01427645139952,0.676378948716015,0.87685621496546,1,0.421035477030104,0.0485729310565993,33.9992501937052,FALSE
Q80WS3,Fbll1,237730,Mutant-Control,-0.019754355814265,0.986400642240876,0.722838174847601,0.896953453550868,1,-0.357620067096279,0.0552383874167406,34.0000635564826,FALSE
Q80WT0,Jph4,319984,Mutant-Control,-0.105376094835187,0.929562584214549,0.130173886725916,0.42015793141124,1,-1.55094718884137,0.0679430580185697,34.000026356995,FALSE
Q80WT5,Aftph,216549,Mutant-Control,-0.0534783612124379,0.963610245961289,0.062867992713723,0.279076527531161,1,-1.92315687232076,0.0278075917685816,34.0000846100796,FALSE
Q80WV3,Chst2,54371,Mutant-Control,0.0239933229034648,1.01676996745549,0.750451480660165,0.909055881863487,1,0.320632319212508,0.0748312676725596,34.0000115366442,FALSE
Q80WV7,Srrm3,58212,Mutant-Control,-0.00334881919045582,0.997681467378423,0.975578507779966,0.993444971116643,1,-0.0308386865415128,0.108591498731565,34.0000171771725,FALSE
Q80WW9,Ddrgk1,77006,Mutant-Control,0.0339301394725604,1.02379732324775,0.445128669103177,0.745490864968055,1,0.772545713071745,0.0439199116614726,34.0002117890743,FALSE
Q80X41,Vrk1,22367,Mutant-Control,-0.087330884954957,0.941262559357331,0.274127993137191,0.595591892681207,1,-1.11155523339521,0.0785663926822673,34.0000084820258,FALSE
Q80X50,Ubap2l,74383,Mutant-Control,0.0726426427933173,1.05164125420122,0.0111945072293267,0.099852672296588,1,2.6826638916164,0.0270785479389845,34.0008470552325,FALSE
Q80X66,Btbd10,68815,Mutant-Control,-0.00656696232857268,0.995458472642927,0.887213156312459,0.965115073669755,1,-0.14289939763083,0.0459551435306811,34.0000030551241,FALSE
Q80X71,Tmem106b,71900,Mutant-Control,0.0370854421424953,1.02603890964581,0.743337522050137,0.906207175585895,1,0.330116374464918,0.112340510835328,34.0000065661802,FALSE
Q80X72,Lrrc15,74488,Mutant-Control,-0.204993667903722,0.867542494852512,0.281411348027609,0.603789870498726,1,-1.12789392323099,0.181749066717634,12.0000023318192,TRUE
Q80X73,Pelo,105083,Mutant-Control,0.00990245944650248,1.00688747213401,0.549345100788774,0.813988942386965,1,0.60477288154681,0.0163738483464656,34.0000214860421,FALSE
Q80X80,C2cd2l,71764,Mutant-Control,0.0296346740311435,1.02075361298568,0.324544267607679,0.641140283473353,1,0.999644504785137,0.0296452127624241,34.0000614919871,FALSE
Q80X82,Sympk,68188,Mutant-Control,0.120975465661841,1.08746989728535,0.189854440817629,0.50363183913301,1,1.33776022878066,0.0904313516422203,34.0000101199078,FALSE
Q80X85,Mrps7,50529,Mutant-Control,-0.0307631029577538,0.978902377393013,0.831168546088404,0.943813321861159,1,-0.214849013204655,0.143184753324653,34.0000031897157,FALSE
Q80X89,Ugt2a1,94215,Mutant-Control,0.4642168823513,1.37956829865942,0.00401680847453445,0.0516455419931509,1,3.09188761271484,0.150140283379736,33.1359830942945,FALSE
Q80X90,Flnb,286940,Mutant-Control,-0.00531659895577086,0.996321596386517,0.849247088115595,0.952151756348904,1,-0.191533267439244,0.0277580966839473,34.0000804779278,FALSE
Q80X95,Rraga,68441,Mutant-Control,0.129338796940681,1.09379228929055,0.00266840532897031,0.0391259500547479,1,3.24068707640819,0.0399109182377564,34.0000382729469,FALSE
Q80XA6,Reps2,194590,Mutant-Control,0.0154982241192441,1.0108004587214,0.627460562207364,0.855155943686401,1,0.489743547359009,0.0316455912544837,34.000059644639,FALSE
Q80XC3,Usp6nl,98910,Mutant-Control,-0.130811003835396,0.9133178887903,0.0485353523712693,0.240776605003301,1,-2.0461733975352,0.0639295789853241,34.0000158882507,FALSE
Q80XC6,Nrde2,217827,Mutant-Control,-0.0457333829898365,0.968797211086884,0.253839435839015,0.574740434818378,1,-1.16072353084153,0.039400754593714,34.0003026391386,FALSE
Q80XD1,Chn2,69993,Mutant-Control,-0.0799603050682221,0.946083677320642,0.106747701830282,0.375238329545445,1,-1.65686571104363,0.0482599793907596,34.0000250944327,FALSE
Q80XE1,Ric8b,237422,Mutant-Control,0.0459621975594144,1.03237148425489,0.407640443710927,0.716025665537778,1,0.838438634740298,0.0548187972917672,33.9999963677496,FALSE
Q80XG9,Lrrtm4,243499,Mutant-Control,-0.0427909221434781,0.970775145986238,0.346684847043854,0.663708810210388,1,-0.954265851580144,0.0448417200223834,34.0000171787149,FALSE
Q80XH1,Kxd1,75620,Mutant-Control,-0.0230601568836235,0.984142984803024,0.53522605118746,0.804907038341802,1,-0.626415228760862,0.0368128931495483,34.0000118829392,FALSE
Q80XI1,Fbxo34,78938,Mutant-Control,0.291401347466747,1.22382845412336,0.324961572283415,0.641140283473353,1,1.0719314214458,0.271847005915464,6.00000041425667,FALSE
Q80XI3,Eif4g3,230861,Mutant-Control,-0.0076770373418773,0.994692816337547,0.717192831786433,0.894731773893537,1,-0.365242686103775,0.0210190036213239,33.9970690292898,FALSE
Q80XI4,Pip4k2b,108083,Mutant-Control,-0.0402391351232332,0.972493737539016,0.019418524096103,0.139607257962225,1,-2.45370981526633,0.0163993047885598,34.000236819924,FALSE
Q80XJ3,Ttc28,209683,Mutant-Control,0.010208777624471,1.00710128078568,0.859757467237863,0.954684468744571,1,0.178028009901107,0.0573436597428792,34.000018949328,FALSE
Q80XK6,Atg2b,76559,Mutant-Control,-0.0225183873095904,0.984512625533971,0.250589860240401,0.57230152778262,1,-1.16886055583786,0.0192652469938544,34.0001791513127,FALSE
Q80XL6,Acad11,102632,Mutant-Control,0.0582733501743933,1.04121886071427,0.249644202325431,0.571574929718068,1,1.17124308497292,0.0497534208927609,33.9999113021431,FALSE
Q80XN0,Bdh1,71911,Mutant-Control,-0.0494780219004962,0.966285875306581,0.419489395539886,0.72538119830534,1,-0.817225618123895,0.0605438948598833,34.0002801065255,FALSE
Q80XP8,Fam76b,72826,Mutant-Control,0.0607423175019006,1.04300228427522,0.40253594584792,0.712363664459497,1,0.847695153943704,0.0716558508318835,33.9999971350178,FALSE
Q80XP9,Wnk3,279561,Mutant-Control,-0.00494839659597446,0.996575908468884,0.899026883357725,0.968893826701928,1,-0.127842379311376,0.0387070126716121,33.9998452163858,FALSE
Q80XQ2,Tbc1d5,72238,Mutant-Control,-0.0956354686999097,0.935859935285611,0.00174028383403813,0.0294506926301749,1,-3.39920298245948,0.0281346742731772,34.0000797888057,FALSE
Q80XR2,Atp2c1,235574,Mutant-Control,-0.0194970202508253,0.986576603617148,0.480991918671915,0.770721145132412,1,-0.712540284817211,0.0273626918593479,34.0001204447483,FALSE
Q80XS6,Samd4b,233033,Mutant-Control,0.0202142906285276,1.01411009939144,0.775806777278352,0.921136083449047,1,0.287062441811327,0.0704177477937486,34.0000088616859,FALSE
Q80XU3,Nucks1,98415,Mutant-Control,-0.0952997675143052,0.936077726181014,0.392649050375151,0.703340215028685,1,-0.865835779756414,0.110066792967502,34.0000043434724,FALSE
Q80XU8,Lrfn4,225875,Mutant-Control,-0.0364911216082282,0.975023487960835,0.312955367444528,0.632304112428776,1,-1.02423793500998,0.0356275825771603,34.0000534658415,FALSE
Q80Y14,Glrx5,73046,Mutant-Control,0.0447873728845769,1.03153113909335,0.184008569738128,0.495510751489083,1,1.35609100447832,0.0330268195398924,34.0002035562887,FALSE
Q80Y17,Llgl1,16897,Mutant-Control,-0.102063584867421,0.931699364988029,0.00186797876215934,0.0306586725474829,1,-3.37314085873101,0.0302577298553189,34.0000644152983,FALSE
Q80Y24,Prickle2,243548,Mutant-Control,-0.027649466646408,0.981017333998202,0.452587002819469,0.75133873183398,1,-0.759839968630921,0.0363885394134067,34.0000452362017,FALSE
Q80Y44,Ddx10,77591,Mutant-Control,-0.015359700801266,0.989409940436853,0.879607676652766,0.961886893092972,1,-0.153415902064495,0.100118049006478,20.0000521614815,FALSE
Q80Y50,Camta2,216874,Mutant-Control,-0.0146315485106321,0.989909438205963,0.678013576891586,0.877676531961096,1,-0.418776044436863,0.0349388383242108,34.0000103281018,FALSE
Q80Y55,Bsdc1,100383,Mutant-Control,0.0460521085348322,1.03243582523962,0.348721906658951,0.66495286073359,1,0.950189347487609,0.0484662437614128,34.0000251501674,FALSE
Q80Y56,Rbsn,78287,Mutant-Control,-0.0184088484263771,0.987321022783599,0.568595609784744,0.823977696156162,1,-0.575720232973932,0.0319753369293357,34.0000445741599,FALSE
Q80Y81,Elac2,68626,Mutant-Control,0.0683154930588712,1.04849173789709,0.222645361471693,0.54270230582664,1,1.24224834629559,0.0549934264453555,34.0000244115908,FALSE
Q80Y83,Dixdc1,330938,Mutant-Control,-0.0270552868001115,0.981421453208228,0.611790913265549,0.845644163081985,1,-0.512245434060529,0.0528170384763538,34.0000203206477,FALSE
Q80Y98,Ddhd2,72108,Mutant-Control,-0.105613935313293,0.929409350592672,8.12705613858434e-05,0.00314895844862886,0.695919817146977,-4.47573330147151,0.0235970126456305,34.00010606403,FALSE
Q80YA3,Ddhd1,114874,Mutant-Control,0.0503236992649399,1.03549723356949,0.131038431772043,0.421518441496621,1,1.54734631871338,0.0325225831194558,34.0000580172607,FALSE
Q80YA7,Dpp8,74388,Mutant-Control,-0.0114042724295498,0.992126321799313,0.749302971541497,0.908421122187122,1,-0.322161439419139,0.0353992471914449,34.0000492350329,FALSE
Q80YA8,Crb2,241324,Mutant-Control,0.0442808670669219,1.03116904952997,0.727124295689955,0.899893820493292,1,0.351847167164104,0.125852560996374,34.0000006089536,FALSE
Q80YA9,Cnksr2,245684,Mutant-Control,-0.00724686817814302,0.994989448656031,0.76690510461047,0.917042705699265,1,-0.298808307017482,0.0242525659693893,33.9997341468869,FALSE
Q80YC5,F12,58992,Mutant-Control,0.0296482697783853,1.02076323246389,0.553684990523708,0.816357835858566,1,0.598178510866586,0.0495642508712552,34.0000232946305,FALSE
Q80YD1,Supv3l1,338359,Mutant-Control,-0.0233325721038096,0.98395717268717,0.7732965869273,0.919430529555467,1,-0.2903704754644,0.0803544921930956,34.0000197968956,FALSE
Q80YD6,Sergef,27414,Mutant-Control,0.0107797432729715,1.00749993332176,0.743077267712809,0.906018887003387,1,0.33046390216653,0.0326200326338193,34.0000872853011,FALSE
Q80YE4,Aatk,11302,Mutant-Control,-0.0710936242727449,0.951916131514259,0.0299530699262718,0.182164870581439,1,-2.2657024306717,0.0313781824613518,34.0000348802531,FALSE
Q80YE7,Dapk1,69635,Mutant-Control,-0.0244728889960584,0.983179752898077,0.44947836499587,0.749101447929084,1,-0.765120483901964,0.0319856669779006,34.0003016109434,FALSE
Q80YF9,Arhgap33,233071,Mutant-Control,-0.0978522376969257,0.934423046547329,0.00545907642805566,0.0630851166713099,1,-2.96792131493687,0.0329699568531207,34.0000577696156,FALSE
Q80YN3,Bcas1,76960,Mutant-Control,-0.15431914979338,0.898556327987351,0.0268114856514897,0.170190327378581,1,-2.31451332531795,0.0666745566358665,34.0000096055692,FALSE
Q80YQ2,Med23,70208,Mutant-Control,-0.0818099133572678,0.944871527198022,0.434211960361154,0.738168953061855,1,-0.791374221696375,0.103377025829704,34.0000045335063,FALSE
Q80YQ8,Rmnd5a,68477,Mutant-Control,-0.0156295458563003,0.989224896193373,0.653323965543009,0.86731095610929,1,-0.453143796209962,0.0344913601091394,34.0000885916735,FALSE
Q80YR2,Fam160b2,239170,Mutant-Control,0.0139079489731104,1.00968687256161,0.781624755187415,0.924476700362692,1,0.279407583133336,0.0497765623149656,34.0000260029578,FALSE
Q80YR4,Zfp598,213753,Mutant-Control,0.0343075328953795,1.0240651725889,0.277366929320585,0.598926144793949,1,1.10394990692989,0.0310770739505651,33.9998431827886,FALSE
Q80YR7,Clspn,269582,Mutant-Control,-0.148247621131188,0.90234583743569,0.0185429553871198,0.134790600152722,1,-2.56318948675649,0.057837168066253,20.0000225069815,FALSE
Q80YS6,Afap1,70292,Mutant-Control,-0.11002648619492,0.926571050972578,0.137699914687351,0.431222688893978,1,-1.52022727156327,0.0723750246117992,34.0000151547304,FALSE
Q80YT7,Pde4dip,83679,Mutant-Control,0.0262612521578607,1.0183695957452,0.652174987816668,0.86731095610929,1,0.454756267545726,0.0577479718962204,34.000000969742,FALSE
Q80YV2,Zc3hc1,232679,Mutant-Control,0.103491554776616,1.07437046856461,0.388081055218612,0.700448393378999,1,0.874314775232977,0.118368758836357,34.0000044096921,FALSE
